,agent,task,seed,frame,episode_reward,hour
0,DrQ-v2,cartpole_balance_sparse,1,0,92.3,1.984172397189667e-06
1,DrQ-v2,cartpole_balance_sparse,1,20000,159.6,0.04691024170981513
2,DrQ-v2,cartpole_balance_sparse,1,40000,1000.0,0.10051916658878327
3,DrQ-v2,cartpole_balance_sparse,1,60000,1000.0,0.15457237038347457
4,DrQ-v2,cartpole_balance_sparse,1,80000,1000.0,0.20860890825589498
5,DrQ-v2,cartpole_balance_sparse,1,100000,1000.0,0.26295525014400484
6,DrQ-v2,cartpole_balance_sparse,1,120000,1000.0,0.3175467383199268
7,DrQ-v2,cartpole_balance_sparse,1,140000,1000.0,0.37185942139890454
8,DrQ-v2,cartpole_balance_sparse,1,160000,1000.0,0.42618052177959026
9,DrQ-v2,cartpole_balance_sparse,1,180000,1000.0,0.4803055100970798
10,DrQ-v2,cartpole_balance_sparse,1,200000,1000.0,0.5342547167672052
11,DrQ-v2,cartpole_balance_sparse,1,220000,1000.0,0.5885311992963155
12,DrQ-v2,cartpole_balance_sparse,1,240000,1000.0,0.6426772853400973
13,DrQ-v2,cartpole_balance_sparse,1,260000,1000.0,0.6965436067183812
14,DrQ-v2,cartpole_balance_sparse,1,280000,1000.0,0.7510329078303443
15,DrQ-v2,cartpole_balance_sparse,1,300000,1000.0,0.8055746630165312
16,DrQ-v2,cartpole_balance_sparse,1,320000,1000.0,0.8600318300724028
17,DrQ-v2,cartpole_balance_sparse,1,340000,1000.0,0.9146967024273344
18,DrQ-v2,cartpole_balance_sparse,1,360000,1000.0,0.9691730243629879
19,DrQ-v2,cartpole_balance_sparse,1,380000,1000.0,1.0231602078676225
20,DrQ-v2,cartpole_balance_sparse,1,400000,1000.0,1.0776498064067626
21,DrQ-v2,cartpole_balance_sparse,1,420000,1000.0,1.1317636737558578
22,DrQ-v2,cartpole_balance_sparse,1,440000,1000.0,1.186162643565072
23,DrQ-v2,cartpole_balance_sparse,1,460000,1000.0,1.2406640966071023
24,DrQ-v2,cartpole_balance_sparse,1,480000,1000.0,1.29494641078843
25,DrQ-v2,cartpole_balance_sparse,1,500000,1000.0,1.3490320264630848
26,DrQ-v2,cartpole_balance_sparse,1,520000,1000.0,1.4034611988729901
27,DrQ-v2,cartpole_balance_sparse,1,540000,1000.0,1.4580518639087676
28,DrQ-v2,cartpole_balance_sparse,1,560000,1000.0,1.5123209589719773
29,DrQ-v2,cartpole_balance_sparse,1,580000,1000.0,1.5669072996907765
30,DrQ-v2,cartpole_balance_sparse,1,600000,1000.0,1.621062934729788
31,DrQ-v2,cartpole_balance_sparse,1,620000,1000.0,1.6755724961890115
32,DrQ-v2,cartpole_balance_sparse,1,640000,1000.0,1.7296653781996834
33,DrQ-v2,cartpole_balance_sparse,1,660000,1000.0,1.7797809396849738
34,DrQ-v2,cartpole_balance_sparse,1,680000,1000.0,1.830710892478625
35,DrQ-v2,cartpole_balance_sparse,1,700000,1000.0,1.8887637850311068
36,DrQ-v2,cartpole_balance_sparse,1,720000,1000.0,1.9468765307797327
37,DrQ-v2,cartpole_balance_sparse,1,740000,1000.0,2.0048528597752253
38,DrQ-v2,cartpole_balance_sparse,1,760000,1000.0,2.0628379816479154
39,DrQ-v2,cartpole_balance_sparse,1,780000,1000.0,2.1210330100191963
40,DrQ-v2,cartpole_balance_sparse,1,800000,1000.0,2.179059639705552
41,DrQ-v2,cartpole_balance_sparse,1,820000,1000.0,2.2372614624765186
42,DrQ-v2,cartpole_balance_sparse,1,840000,1000.0,2.2955125487513013
43,DrQ-v2,cartpole_balance_sparse,1,860000,1000.0,2.3537646158536276
44,DrQ-v2,cartpole_balance_sparse,1,880000,1000.0,2.4120049175951217
45,DrQ-v2,cartpole_balance_sparse,1,900000,1000.0,2.4702593145767846
46,DrQ-v2,cartpole_balance_sparse,1,920000,1000.0,2.5282060020499753
47,DrQ-v2,cartpole_balance_sparse,1,940000,1000.0,2.5863467239671283
48,DrQ-v2,cartpole_balance_sparse,1,960000,1000.0,2.644639529519611
49,DrQ-v2,cartpole_balance_sparse,1,980000,1000.0,2.7029868882232244
0,DrQ-v2,cartpole_balance_sparse,2,0,33.5,1.772840817769361e-06
1,DrQ-v2,cartpole_balance_sparse,2,20000,156.8,0.04778622719976637
2,DrQ-v2,cartpole_balance_sparse,2,40000,1000.0,0.10279073741700914
3,DrQ-v2,cartpole_balance_sparse,2,60000,1000.0,0.15798131240738764
4,DrQ-v2,cartpole_balance_sparse,2,80000,1000.0,0.21324812624189587
5,DrQ-v2,cartpole_balance_sparse,2,100000,1000.0,0.2679838650756412
6,DrQ-v2,cartpole_balance_sparse,2,120000,1000.0,0.32346508191691503
7,DrQ-v2,cartpole_balance_sparse,2,140000,1000.0,0.3781409145063825
8,DrQ-v2,cartpole_balance_sparse,2,160000,1000.0,0.43309676600827113
9,DrQ-v2,cartpole_balance_sparse,2,180000,1000.0,0.48796842257181805
10,DrQ-v2,cartpole_balance_sparse,2,200000,1000.0,0.5425882059997983
11,DrQ-v2,cartpole_balance_sparse,2,220000,1000.0,0.5971565104193157
12,DrQ-v2,cartpole_balance_sparse,2,240000,1000.0,0.6519478746255238
13,DrQ-v2,cartpole_balance_sparse,2,260000,1000.0,0.7072774629460441
14,DrQ-v2,cartpole_balance_sparse,2,280000,1000.0,0.7623670743571387
15,DrQ-v2,cartpole_balance_sparse,2,300000,1000.0,0.8173831850290298
16,DrQ-v2,cartpole_balance_sparse,2,320000,1000.0,0.8721935019228193
17,DrQ-v2,cartpole_balance_sparse,2,340000,1000.0,0.9269724788930681
18,DrQ-v2,cartpole_balance_sparse,2,360000,1000.0,0.9820378494262695
19,DrQ-v2,cartpole_balance_sparse,2,380000,1000.0,1.0371583269039788
20,DrQ-v2,cartpole_balance_sparse,2,400000,1000.0,1.0922817287842435
21,DrQ-v2,cartpole_balance_sparse,2,420000,1000.0,1.147725465827518
22,DrQ-v2,cartpole_balance_sparse,2,440000,1000.0,1.203322201901012
23,DrQ-v2,cartpole_balance_sparse,2,460000,1000.0,1.258817850218879
24,DrQ-v2,cartpole_balance_sparse,2,480000,1000.0,1.3143845197227266
25,DrQ-v2,cartpole_balance_sparse,2,500000,1000.0,1.3697490741146936
26,DrQ-v2,cartpole_balance_sparse,2,520000,1000.0,1.425406125055419
27,DrQ-v2,cartpole_balance_sparse,2,540000,1000.0,1.480427060061031
28,DrQ-v2,cartpole_balance_sparse,2,560000,1000.0,1.5352461769183476
29,DrQ-v2,cartpole_balance_sparse,2,580000,1000.0,1.5902443523539438
30,DrQ-v2,cartpole_balance_sparse,2,600000,1000.0,1.645295534994867
31,DrQ-v2,cartpole_balance_sparse,2,620000,1000.0,1.7005965688493516
32,DrQ-v2,cartpole_balance_sparse,2,640000,1000.0,1.753146531979243
33,DrQ-v2,cartpole_balance_sparse,2,660000,1000.0,1.803222694264518
34,DrQ-v2,cartpole_balance_sparse,2,680000,1000.0,1.8572653631369274
35,DrQ-v2,cartpole_balance_sparse,2,700000,1000.0,1.913502716422081
36,DrQ-v2,cartpole_balance_sparse,2,720000,1000.0,1.9693724691867829
37,DrQ-v2,cartpole_balance_sparse,2,740000,1000.0,2.0246937533219653
38,DrQ-v2,cartpole_balance_sparse,2,760000,1000.0,2.0798408690426085
39,DrQ-v2,cartpole_balance_sparse,2,780000,1000.0,2.1350535553031498
40,DrQ-v2,cartpole_balance_sparse,2,800000,1000.0,2.190286330580711
41,DrQ-v2,cartpole_balance_sparse,2,820000,1000.0,2.2451797456211513
42,DrQ-v2,cartpole_balance_sparse,2,840000,1000.0,2.3002655981646645
43,DrQ-v2,cartpole_balance_sparse,2,860000,1000.0,2.3552290490600796
44,DrQ-v2,cartpole_balance_sparse,2,880000,1000.0,2.410704382194413
45,DrQ-v2,cartpole_balance_sparse,2,900000,1000.0,2.4671945581171246
46,DrQ-v2,cartpole_balance_sparse,2,920000,1000.0,2.5235956301291784
47,DrQ-v2,cartpole_balance_sparse,2,940000,1000.0,2.5802740338113574
48,DrQ-v2,cartpole_balance_sparse,2,960000,1000.0,2.636864901118808
49,DrQ-v2,cartpole_balance_sparse,2,980000,1000.0,2.6933291880289714
0,DrQ-v2,cartpole_balance_sparse,3,0,31.6,1.6855531268649445e-06
1,DrQ-v2,cartpole_balance_sparse,3,20000,235.5,0.05099092635843489
2,DrQ-v2,cartpole_balance_sparse,3,40000,1000.0,0.11156980653603872
3,DrQ-v2,cartpole_balance_sparse,3,60000,1000.0,0.1725763800409105
4,DrQ-v2,cartpole_balance_sparse,3,80000,1000.0,0.23308908257219527
5,DrQ-v2,cartpole_balance_sparse,3,100000,1000.0,0.2928930079274708
6,DrQ-v2,cartpole_balance_sparse,3,120000,1000.0,0.35244543453057614
7,DrQ-v2,cartpole_balance_sparse,3,140000,1000.0,0.41224013374911417
8,DrQ-v2,cartpole_balance_sparse,3,160000,1000.0,0.4719878077507019
9,DrQ-v2,cartpole_balance_sparse,3,180000,1000.0,0.5318940280543434
