,agent,task,seed,frame,episode_reward,hour
35,DrQ-v2,pendulum_swingup,1,700000,809.8,2.1064686997069253
36,DrQ-v2,pendulum_swingup,1,720000,770.0,2.18093741344081
37,DrQ-v2,pendulum_swingup,1,740000,817.1,2.248277841872639
38,DrQ-v2,pendulum_swingup,1,760000,868.4,2.3072735465897454
39,DrQ-v2,pendulum_swingup,1,780000,876.0,2.3660530894994736
40,DrQ-v2,pendulum_swingup,1,800000,883.4,2.4247276310125985
41,DrQ-v2,pendulum_swingup,1,820000,813.8,2.4833345547649595
42,DrQ-v2,pendulum_swingup,1,840000,829.4,2.5413345298502175
43,DrQ-v2,pendulum_swingup,1,860000,846.1,2.5988608207967547
44,DrQ-v2,pendulum_swingup,1,880000,850.3,2.656541953484217
45,DrQ-v2,pendulum_swingup,1,900000,787.0,2.719606528547075
46,DrQ-v2,pendulum_swingup,1,920000,853.4,2.783983454042011
47,DrQ-v2,pendulum_swingup,1,940000,813.6,2.852323570185238
48,DrQ-v2,pendulum_swingup,1,960000,875.0,2.923069605562422
49,DrQ-v2,pendulum_swingup,1,980000,900.2,2.9902603636185328
0,DrQ-v2,pendulum_swingup,2,0,1.7,1.9878149032592503e-06
1,DrQ-v2,pendulum_swingup,2,20000,10.6,0.04744210971726311
2,DrQ-v2,pendulum_swingup,2,40000,10.6,0.10266842477851444
3,DrQ-v2,pendulum_swingup,2,60000,10.9,0.1590804358985689
4,DrQ-v2,pendulum_swingup,2,80000,21.8,0.21519267400105793
5,DrQ-v2,pendulum_swingup,2,100000,290.8,0.27146700057718487
6,DrQ-v2,pendulum_swingup,2,120000,272.0,0.32765035364362927
7,DrQ-v2,pendulum_swingup,2,140000,99.2,0.3835393006271786
8,DrQ-v2,pendulum_swingup,2,160000,0.0,0.43946227192878723
9,DrQ-v2,pendulum_swingup,2,180000,192.0,0.49557510097821555
10,DrQ-v2,pendulum_swingup,2,200000,100.0,0.5527380262480842
11,DrQ-v2,pendulum_swingup,2,220000,282.5,0.6091154678000344
12,DrQ-v2,pendulum_swingup,2,240000,191.3,0.665790074467659
13,DrQ-v2,pendulum_swingup,2,260000,682.6,0.7235630647341411
14,DrQ-v2,pendulum_swingup,2,280000,770.9,0.7809147251976861
15,DrQ-v2,pendulum_swingup,2,300000,783.9,0.8368619949287839
16,DrQ-v2,pendulum_swingup,2,320000,748.5,0.8934523098336326
17,DrQ-v2,pendulum_swingup,2,340000,799.7,0.9496277098523246
18,DrQ-v2,pendulum_swingup,2,360000,757.9,1.0113877389828365
19,DrQ-v2,pendulum_swingup,2,380000,820.1,1.075475389758746
20,DrQ-v2,pendulum_swingup,2,400000,824.7,1.1455693802568647
21,DrQ-v2,pendulum_swingup,2,420000,744.3,1.2071022621790568
22,DrQ-v2,pendulum_swingup,2,440000,865.9,1.2872329099310769
23,DrQ-v2,pendulum_swingup,2,460000,832.3,1.3497365472714107
24,DrQ-v2,pendulum_swingup,2,480000,755.3,1.407205580605401
25,DrQ-v2,pendulum_swingup,2,500000,812.6,1.478430721561114
26,DrQ-v2,pendulum_swingup,2,520000,822.5,1.5898858904176287
27,DrQ-v2,pendulum_swingup,2,540000,881.7,1.6779727872875
28,DrQ-v2,pendulum_swingup,2,560000,833.0,1.7345880258083344
29,DrQ-v2,pendulum_swingup,2,580000,837.2,1.8645874953269959
30,DrQ-v2,pendulum_swingup,2,600000,864.3,1.9514451031552422
31,DrQ-v2,pendulum_swingup,2,620000,823.7,2.0937363638480506
32,DrQ-v2,pendulum_swingup,2,640000,856.4,2.204569586449199
33,DrQ-v2,pendulum_swingup,2,660000,812.5,2.3942574948734707
34,DrQ-v2,pendulum_swingup,2,680000,822.1,2.5283180852068794
35,DrQ-v2,pendulum_swingup,2,700000,814.0,2.7602647818459403
36,DrQ-v2,pendulum_swingup,2,720000,874.1,2.986391388177872
37,DrQ-v2,pendulum_swingup,2,740000,874.0,3.124096904463238
38,DrQ-v2,pendulum_swingup,2,760000,824.2,3.2989711743593215
39,DrQ-v2,pendulum_swingup,2,780000,892.9,3.4572436065806285
40,DrQ-v2,pendulum_swingup,2,800000,865.7,3.653307332396507
41,DrQ-v2,pendulum_swingup,2,820000,888.1,3.824134244720141
42,DrQ-v2,pendulum_swingup,2,840000,809.2,4.011298907796542
43,DrQ-v2,pendulum_swingup,2,860000,876.7,4.166662054591709
44,DrQ-v2,pendulum_swingup,2,880000,804.7,4.322538448572159
45,DrQ-v2,pendulum_swingup,2,900000,843.3,4.4780218450228375
46,DrQ-v2,pendulum_swingup,2,920000,823.2,4.6161809639798275
47,DrQ-v2,pendulum_swingup,2,940000,868.9,4.781751059426202
48,DrQ-v2,pendulum_swingup,2,960000,853.0,4.953955704900953
49,DrQ-v2,pendulum_swingup,2,980000,857.0,5.0077791101402696
0,DrQ-v2,pendulum_swingup,3,0,0.0,2.1217266718546387e-06
1,DrQ-v2,pendulum_swingup,3,20000,10.5,0.047548599905437895
2,DrQ-v2,pendulum_swingup,3,40000,107.9,0.10275345537397597
3,DrQ-v2,pendulum_swingup,3,60000,481.6,0.15908819761541154
4,DrQ-v2,pendulum_swingup,3,80000,285.2,0.21515776051415336
5,DrQ-v2,pendulum_swingup,3,100000,92.6,0.2713332264290916
6,DrQ-v2,pendulum_swingup,3,120000,193.0,0.32777983824412027
7,DrQ-v2,pendulum_swingup,3,140000,100.0,0.3835694756772783
8,DrQ-v2,pendulum_swingup,3,160000,286.4,0.4393775316741731
9,DrQ-v2,pendulum_swingup,3,180000,278.0,0.49554679956701064
10,DrQ-v2,pendulum_swingup,3,200000,186.2,0.5523404993613561
11,DrQ-v2,pendulum_swingup,3,220000,471.9,0.6085942537917031
12,DrQ-v2,pendulum_swingup,3,240000,186.8,0.6648948972092734
13,DrQ-v2,pendulum_swingup,3,260000,303.0,0.7222797980573442
14,DrQ-v2,pendulum_swingup,3,280000,598.5,0.7793757308191723
15,DrQ-v2,pendulum_swingup,3,300000,633.8,0.8356479114956326
16,DrQ-v2,pendulum_swingup,3,320000,736.2,0.8917812407679028
17,DrQ-v2,pendulum_swingup,3,340000,813.3,0.9474917526377572
18,DrQ-v2,pendulum_swingup,3,360000,783.9,1.0096806369887459
19,DrQ-v2,pendulum_swingup,3,380000,780.8,1.0733833956056171
20,DrQ-v2,pendulum_swingup,3,400000,832.4,1.1432579978969362
21,DrQ-v2,pendulum_swingup,3,420000,795.3,1.2042331337266499
22,DrQ-v2,pendulum_swingup,3,440000,785.7,1.2845513926612007
23,DrQ-v2,pendulum_swingup,3,460000,852.7,1.3476972623666128
24,DrQ-v2,pendulum_swingup,3,480000,813.1,1.4053221184677547
25,DrQ-v2,pendulum_swingup,3,500000,823.9,1.4762948707739512
26,DrQ-v2,pendulum_swingup,3,520000,817.5,1.5849634832143784
27,DrQ-v2,pendulum_swingup,3,540000,817.6,1.6599573285049862
28,DrQ-v2,pendulum_swingup,3,560000,821.0,1.727648276951578
29,DrQ-v2,pendulum_swingup,3,580000,857.8,1.8596474121014277
30,DrQ-v2,pendulum_swingup,3,600000,798.2,1.9464156172672908
31,DrQ-v2,pendulum_swingup,3,620000,854.6,2.088853384455045
32,DrQ-v2,pendulum_swingup,3,640000,816.8,2.198659391270743
33,DrQ-v2,pendulum_swingup,3,660000,821.5,2.3996368148591785
34,DrQ-v2,pendulum_swingup,3,680000,862.4,2.5325562363200715
35,DrQ-v2,pendulum_swingup,3,700000,796.1,2.6953193689054915
36,DrQ-v2,pendulum_swingup,3,720000,869.9,2.8345097537173167
37,DrQ-v2,pendulum_swingup,3,740000,820.2,2.9851974987321435
38,DrQ-v2,pendulum_swingup,3,760000,808.2,3.1230333320299786
39,DrQ-v2,pendulum_swingup,3,780000,848.7,3.3059930912653606
40,DrQ-v2,pendulum_swingup,3,800000,891.2,3.4605364531940883
41,DrQ-v2,pendulum_swingup,3,820000,845.9,3.6166613929801517
42,DrQ-v2,pendulum_swingup,3,840000,807.7,3.7652674425310555
43,DrQ-v2,pendulum_swingup,3,860000,847.4,3.9153528181049553
44,DrQ-v2,pendulum_swingup,3,880000,904.8,4.051672568122545
45,DrQ-v2,pendulum_swingup,3,900000,844.7,4.206606135103438
46,DrQ-v2,pendulum_swingup,3,920000,780.9,4.377491652568182
47,DrQ-v2,pendulum_swingup,3,940000,835.0,4.518025312953525
48,DrQ-v2,pendulum_swingup,3,960000,911.7,4.677100178268221
49,DrQ-v2,pendulum_swingup,3,980000,855.0,4.799878750178549
0,DrQ-v2,pendulum_swingup,4,0,6.4,1.8954939312405002e-06
1,DrQ-v2,pendulum_swingup,4,20000,6.1,0.04574399557378557
2,DrQ-v2,pendulum_swingup,4,40000,49.5,0.09980628622902764
3,DrQ-v2,pendulum_swingup,4,60000,387.2,0.15383489973015255
4,DrQ-v2,pendulum_swingup,4,80000,466.2,0.20765971236758762
5,DrQ-v2,pendulum_swingup,4,100000,615.4,0.26158220834202234
6,DrQ-v2,pendulum_swingup,4,120000,351.7,0.3146077991856469
7,DrQ-v2,pendulum_swingup,4,140000,622.0,0.36791493104563827
8,DrQ-v2,pendulum_swingup,4,160000,845.1,0.4213021433353425
9,DrQ-v2,pendulum_swingup,4,180000,741.7,0.4748411489195294
10,DrQ-v2,pendulum_swingup,4,200000,813.6,0.5280821654531691
11,DrQ-v2,pendulum_swingup,4,220000,800.7,0.5824058014816708
12,DrQ-v2,pendulum_swingup,4,240000,782.7,0.6363408097293641
13,DrQ-v2,pendulum_swingup,4,260000,806.4,0.6898707970645692
14,DrQ-v2,pendulum_swingup,4,280000,783.0,0.74261224521531
15,DrQ-v2,pendulum_swingup,4,300000,823.5,0.7947734965218438
16,DrQ-v2,pendulum_swingup,4,320000,797.8,0.8479284095101887
17,DrQ-v2,pendulum_swingup,4,340000,827.0,0.9009875611464182
18,DrQ-v2,pendulum_swingup,4,360000,845.9,0.9535892762740453
19,DrQ-v2,pendulum_swingup,4,380000,883.6,1.0060298969348271
20,DrQ-v2,pendulum_swingup,4,400000,839.4,1.0581798193852108
21,DrQ-v2,pendulum_swingup,4,420000,805.1,1.1101937288045882
22,DrQ-v2,pendulum_swingup,4,440000,843.6,1.1625550959507625
23,DrQ-v2,pendulum_swingup,4,460000,877.9,1.215493866138988
24,DrQ-v2,pendulum_swingup,4,480000,845.7,1.268375795616044
25,DrQ-v2,pendulum_swingup,4,500000,828.8,1.3208948844671249
26,DrQ-v2,pendulum_swingup,4,520000,811.8,1.3739593519767126
27,DrQ-v2,pendulum_swingup,4,540000,804.2,1.4273234930965635
28,DrQ-v2,pendulum_swingup,4,560000,805.6,1.4800828443633185
29,DrQ-v2,pendulum_swingup,4,580000,771.5,1.532886154850324
30,DrQ-v2,pendulum_swingup,4,600000,793.6,1.5858261695173053
31,DrQ-v2,pendulum_swingup,4,620000,852.1,1.638706807560391
32,DrQ-v2,pendulum_swingup,4,640000,841.6,1.6917140883869595
33,DrQ-v2,pendulum_swingup,4,660000,791.1,1.7444212915500006
34,DrQ-v2,pendulum_swingup,4,680000,827.6,1.7973030073112912
35,DrQ-v2,pendulum_swingup,4,700000,832.9,1.8498968994617462
36,DrQ-v2,pendulum_swingup,4,720000,837.0,1.9027020350429746
37,DrQ-v2,pendulum_swingup,4,740000,862.1,1.9558985177675883
38,DrQ-v2,pendulum_swingup,4,760000,865.0,2.0090907515419856
39,DrQ-v2,pendulum_swingup,4,780000,870.8,2.0623768297168943
40,DrQ-v2,pendulum_swingup,4,800000,834.3,2.1149796971347596
41,DrQ-v2,pendulum_swingup,4,820000,838.5,2.167292978299989
42,DrQ-v2,pendulum_swingup,4,840000,769.4,2.2192785783608753
43,DrQ-v2,pendulum_swingup,4,860000,854.8,2.272538571755091
44,DrQ-v2,pendulum_swingup,4,880000,838.5,2.325554604993926
45,DrQ-v2,pendulum_swingup,4,900000,901.3,2.378450689315796
46,DrQ-v2,pendulum_swingup,4,920000,861.1,2.430983741879463
47,DrQ-v2,pendulum_swingup,4,940000,779.3,2.484162430829472
48,DrQ-v2,pendulum_swingup,4,960000,835.6,2.53670712199476
49,DrQ-v2,pendulum_swingup,4,980000,856.9,2.5895720182524786
0,DrQ-v2,pendulum_swingup,5,0,0.0,1.7666816711425555e-06
1,DrQ-v2,pendulum_swingup,5,20000,17.4,0.04521952125761245
2,DrQ-v2,pendulum_swingup,5,40000,5.5,0.09719555079936981
3,DrQ-v2,pendulum_swingup,5,60000,5.6,0.1502389430999756
4,DrQ-v2,pendulum_swingup,5,80000,0.0,0.20318040907382964
5,DrQ-v2,pendulum_swingup,5,100000,12.8,0.2569911219676336
6,DrQ-v2,pendulum_swingup,5,120000,13.0,0.3100670229726368
7,DrQ-v2,pendulum_swingup,5,140000,5.9,0.3641417364279429
8,DrQ-v2,pendulum_swingup,5,160000,23.9,0.41768548766771957
9,DrQ-v2,pendulum_swingup,5,180000,17.3,0.4702766291300456
10,DrQ-v2,pendulum_swingup,5,200000,11.0,0.5231668725940916
11,DrQ-v2,pendulum_swingup,5,220000,17.6,0.5766143114699258
12,DrQ-v2,pendulum_swingup,5,240000,24.5,0.6305577663580578
13,DrQ-v2,pendulum_swingup,5,260000,2.8,0.6840459644132191
14,DrQ-v2,pendulum_swingup,5,280000,284.1,0.7358919113212161
15,DrQ-v2,pendulum_swingup,5,300000,600.6,0.7858363795280456
16,DrQ-v2,pendulum_swingup,5,320000,349.0,0.8357468638155195
17,DrQ-v2,pendulum_swingup,5,340000,789.3,0.886286279824045
18,DrQ-v2,pendulum_swingup,5,360000,723.1,0.9361628280745612
19,DrQ-v2,pendulum_swingup,5,380000,722.4,0.98631221195062
20,DrQ-v2,pendulum_swingup,5,400000,808.5,1.0358889000945621
21,DrQ-v2,pendulum_swingup,5,420000,761.8,1.0849348270893098
22,DrQ-v2,pendulum_swingup,5,440000,814.3,1.1350829790698158
23,DrQ-v2,pendulum_swingup,5,460000,848.8,1.1849825687540902
24,DrQ-v2,pendulum_swingup,5,480000,799.6,1.2352127716938655
25,DrQ-v2,pendulum_swingup,5,500000,889.0,1.2890909977091682
26,DrQ-v2,pendulum_swingup,5,520000,860.2,1.3430404991573757
27,DrQ-v2,pendulum_swingup,5,540000,870.2,1.3967162386576335
28,DrQ-v2,pendulum_swingup,5,560000,796.0,1.4467082994514042
29,DrQ-v2,pendulum_swingup,5,580000,846.5,1.4969649286402595
30,DrQ-v2,pendulum_swingup,5,600000,815.8,1.5469070472982194
31,DrQ-v2,pendulum_swingup,5,620000,900.1,1.5966801358593834
32,DrQ-v2,pendulum_swingup,5,640000,795.4,1.6463167677985298
33,DrQ-v2,pendulum_swingup,5,660000,783.4,1.6958071886168586
34,DrQ-v2,pendulum_swingup,5,680000,851.1,1.7455645951297547
35,DrQ-v2,pendulum_swingup,5,700000,772.9,1.7952634546491835
36,DrQ-v2,pendulum_swingup,5,720000,823.5,1.8457024187511868
37,DrQ-v2,pendulum_swingup,5,740000,782.8,1.8957861323489082
38,DrQ-v2,pendulum_swingup,5,760000,783.4,1.945640971329477
39,DrQ-v2,pendulum_swingup,5,780000,833.9,1.9964371072583729
40,DrQ-v2,pendulum_swingup,5,800000,813.8,2.0461055392689174
41,DrQ-v2,pendulum_swingup,5,820000,823.5,2.0960480965508355
42,DrQ-v2,pendulum_swingup,5,840000,819.9,2.1460879648394053
43,DrQ-v2,pendulum_swingup,5,860000,864.7,2.1964082237084708
44,DrQ-v2,pendulum_swingup,5,880000,804.6,2.246141126619445
45,DrQ-v2,pendulum_swingup,5,900000,895.3,2.296157084107399
46,DrQ-v2,pendulum_swingup,5,920000,861.5,2.345994790593783
47,DrQ-v2,pendulum_swingup,5,940000,857.1,2.3959008987744648
48,DrQ-v2,pendulum_swingup,5,960000,807.3,2.445368134710524
49,DrQ-v2,pendulum_swingup,5,980000,830.7,2.4951535753409066
0,DrQ-v2,pendulum_swingup,6,0,1.9,1.6455517874823612e-06
1,DrQ-v2,pendulum_swingup,6,20000,11.3,0.04549088835716247
2,DrQ-v2,pendulum_swingup,6,40000,6.0,0.09885384500026703
3,DrQ-v2,pendulum_swingup,6,60000,240.0,0.1531958880689409
4,DrQ-v2,pendulum_swingup,6,80000,115.4,0.20733549303478666
5,DrQ-v2,pendulum_swingup,6,100000,454.1,0.2610901381572088
6,DrQ-v2,pendulum_swingup,6,120000,436.4,0.31543616453806556
7,DrQ-v2,pendulum_swingup,6,140000,819.3,0.36926957812574174
8,DrQ-v2,pendulum_swingup,6,160000,794.8,0.42314452999167973
9,DrQ-v2,pendulum_swingup,6,180000,850.6,0.47707159247663283
10,DrQ-v2,pendulum_swingup,6,200000,799.2,0.531013253596094
11,DrQ-v2,pendulum_swingup,6,220000,830.2,0.5848434848255581
12,DrQ-v2,pendulum_swingup,6,240000,836.5,0.6386597763167488
13,DrQ-v2,pendulum_swingup,6,260000,789.9,0.692447728117307
14,DrQ-v2,pendulum_swingup,6,280000,822.6,0.7462311541371875
15,DrQ-v2,pendulum_swingup,6,300000,843.5,0.7998117376698389
16,DrQ-v2,pendulum_swingup,6,320000,887.7,0.8533880684110854
17,DrQ-v2,pendulum_swingup,6,340000,879.2,0.9074893278545804
18,DrQ-v2,pendulum_swingup,6,360000,859.6,0.9611952349212435
19,DrQ-v2,pendulum_swingup,6,380000,880.9,1.0146157725652059
20,DrQ-v2,pendulum_swingup,6,400000,834.4,1.06831810341941
21,DrQ-v2,pendulum_swingup,6,420000,856.6,1.1222148427698346
22,DrQ-v2,pendulum_swingup,6,440000,798.7,1.1763868668344286
23,DrQ-v2,pendulum_swingup,6,460000,840.8,1.2301649685700735
24,DrQ-v2,pendulum_swingup,6,480000,831.7,1.2836510088046391
25,DrQ-v2,pendulum_swingup,6,500000,842.2,1.3376785323354934
26,DrQ-v2,pendulum_swingup,6,520000,843.2,1.3915462711122302
27,DrQ-v2,pendulum_swingup,6,540000,862.5,1.4450619024700588
28,DrQ-v2,pendulum_swingup,6,560000,857.4,1.4989030330710942
29,DrQ-v2,pendulum_swingup,6,580000,808.9,1.5527108018928104
30,DrQ-v2,pendulum_swingup,6,600000,833.8,1.6066193407111697
31,DrQ-v2,pendulum_swingup,6,620000,790.2,1.6603003822432625
32,DrQ-v2,pendulum_swingup,6,640000,810.2,1.713971387611495
33,DrQ-v2,pendulum_swingup,6,660000,859.8,1.7676199161344104
34,DrQ-v2,pendulum_swingup,6,680000,829.0,1.8208681680096521
35,DrQ-v2,pendulum_swingup,6,700000,885.6,1.874134282403522
36,DrQ-v2,pendulum_swingup,6,720000,888.9,1.9279609868923824
37,DrQ-v2,pendulum_swingup,6,740000,827.7,1.9817453628778459
38,DrQ-v2,pendulum_swingup,6,760000,874.6,2.0356231805351044
39,DrQ-v2,pendulum_swingup,6,780000,828.3,2.08960473842091
40,DrQ-v2,pendulum_swingup,6,800000,830.9,2.1433778952889972
41,DrQ-v2,pendulum_swingup,6,820000,833.4,2.196934300131268
42,DrQ-v2,pendulum_swingup,6,840000,822.7,2.250410352084372
43,DrQ-v2,pendulum_swingup,6,860000,812.8,2.3044041947523755
44,DrQ-v2,pendulum_swingup,6,880000,822.6,2.3579699924257067
45,DrQ-v2,pendulum_swingup,6,900000,845.4,2.411933329105377
46,DrQ-v2,pendulum_swingup,6,920000,839.6,2.4656974238819545
47,DrQ-v2,pendulum_swingup,6,940000,859.1,2.519590823120541
48,DrQ-v2,pendulum_swingup,6,960000,838.8,2.5736180682314767
49,DrQ-v2,pendulum_swingup,6,980000,846.1,2.627321360972192
0,DrQ-v2,pendulum_swingup,7,0,3.5,1.6318427191840277e-06
1,DrQ-v2,pendulum_swingup,7,20000,7.2,0.047565556698375276
2,DrQ-v2,pendulum_swingup,7,40000,25.8,0.10291822718249427
3,DrQ-v2,pendulum_swingup,7,60000,16.0,0.15787540680832332
4,DrQ-v2,pendulum_swingup,7,80000,5.8,0.21259368227587805
5,DrQ-v2,pendulum_swingup,7,100000,0.0,0.2638156425290638
6,DrQ-v2,pendulum_swingup,7,120000,540.5,0.3139084125227398
7,DrQ-v2,pendulum_swingup,7,140000,668.2,0.3629967339171304
8,DrQ-v2,pendulum_swingup,7,160000,793.7,0.4124628026617898
9,DrQ-v2,pendulum_swingup,7,180000,855.9,0.461799840927124
10,DrQ-v2,pendulum_swingup,7,200000,850.5,0.5150590799914466
11,DrQ-v2,pendulum_swingup,7,220000,826.8,0.5683254026042092
12,DrQ-v2,pendulum_swingup,7,240000,833.4,0.6173124028576745
13,DrQ-v2,pendulum_swingup,7,260000,827.7,0.6669153041972056
14,DrQ-v2,pendulum_swingup,7,280000,857.7,0.7170270427730349
15,DrQ-v2,pendulum_swingup,7,300000,865.2,0.7674660750892427
16,DrQ-v2,pendulum_swingup,7,320000,840.7,0.8173765054013994
17,DrQ-v2,pendulum_swingup,7,340000,852.4,0.8678783537944158
18,DrQ-v2,pendulum_swingup,7,360000,831.5,0.9176269747151269
19,DrQ-v2,pendulum_swingup,7,380000,840.6,0.9674353482325871
20,DrQ-v2,pendulum_swingup,7,400000,861.2,1.0172910126712587
21,DrQ-v2,pendulum_swingup,7,420000,772.1,1.0677057515912587
22,DrQ-v2,pendulum_swingup,7,440000,823.0,1.1171477038330502
23,DrQ-v2,pendulum_swingup,7,460000,870.6,1.1668024794922935
24,DrQ-v2,pendulum_swingup,7,480000,832.0,1.2158429212040371
25,DrQ-v2,pendulum_swingup,7,500000,867.2,1.2649223536915248
26,DrQ-v2,pendulum_swingup,7,520000,785.8,1.3139820844597287
27,DrQ-v2,pendulum_swingup,7,540000,819.2,1.3643486008379195
28,DrQ-v2,pendulum_swingup,7,560000,825.8,1.4135466921991773
29,DrQ-v2,pendulum_swingup,7,580000,828.5,1.4637970230314468
30,DrQ-v2,pendulum_swingup,7,600000,877.8,1.5127846865521537
31,DrQ-v2,pendulum_swingup,7,620000,783.4,1.5619400849607257
32,DrQ-v2,pendulum_swingup,7,640000,816.7,1.6111234648360147
33,DrQ-v2,pendulum_swingup,7,660000,857.2,1.6602915428744422
34,DrQ-v2,pendulum_swingup,7,680000,879.1,1.7095861834287644
35,DrQ-v2,pendulum_swingup,7,700000,796.7,1.7585133720768822
36,DrQ-v2,pendulum_swingup,7,720000,823.3,1.8082962354024252
37,DrQ-v2,pendulum_swingup,7,740000,886.7,1.8575308136807547
38,DrQ-v2,pendulum_swingup,7,760000,827.1,1.906961253086726
39,DrQ-v2,pendulum_swingup,7,780000,806.8,1.955955463051796
40,DrQ-v2,pendulum_swingup,7,800000,886.4,2.0054517051908705
41,DrQ-v2,pendulum_swingup,7,820000,852.9,2.054986750483513
42,DrQ-v2,pendulum_swingup,7,840000,836.0,2.104038048717711
43,DrQ-v2,pendulum_swingup,7,860000,805.8,2.153739389181137
44,DrQ-v2,pendulum_swingup,7,880000,887.7,2.2024822490082845
45,DrQ-v2,pendulum_swingup,7,900000,808.0,2.2520486424366633
46,DrQ-v2,pendulum_swingup,7,920000,803.2,2.3013665807909436
47,DrQ-v2,pendulum_swingup,7,940000,814.5,2.35211853173044
48,DrQ-v2,pendulum_swingup,7,960000,850.7,2.4009861657354565
49,DrQ-v2,pendulum_swingup,7,980000,826.6,2.450101898378796
0,DrQ-v2,pendulum_swingup,8,0,6.3,1.8224451276990832e-06
1,DrQ-v2,pendulum_swingup,8,20000,0.0,0.042575174503856235
2,DrQ-v2,pendulum_swingup,8,40000,15.1,0.09236279620064629
3,DrQ-v2,pendulum_swingup,8,60000,0.0,0.14166666832235125
4,DrQ-v2,pendulum_swingup,8,80000,200.0,0.1908488322628869
5,DrQ-v2,pendulum_swingup,8,100000,97.5,0.24032615800698598
6,DrQ-v2,pendulum_swingup,8,120000,377.2,0.28989238427744973
7,DrQ-v2,pendulum_swingup,8,140000,634.1,0.33927415523264143
8,DrQ-v2,pendulum_swingup,8,160000,698.1,0.38969903409481044
9,DrQ-v2,pendulum_swingup,8,180000,592.8,0.4393286755349901
10,DrQ-v2,pendulum_swingup,8,200000,694.7,0.4881485809220208
11,DrQ-v2,pendulum_swingup,8,220000,804.3,0.5401259846157498
12,DrQ-v2,pendulum_swingup,8,240000,761.5,0.5937779559029474
13,DrQ-v2,pendulum_swingup,8,260000,841.9,0.6443308905760448
14,DrQ-v2,pendulum_swingup,8,280000,828.8,0.693718666964107
15,DrQ-v2,pendulum_swingup,8,300000,883.1,0.7431572659148111
16,DrQ-v2,pendulum_swingup,8,320000,802.8,0.792474671933386
17,DrQ-v2,pendulum_swingup,8,340000,868.2,0.8425380851162805
18,DrQ-v2,pendulum_swingup,8,360000,822.8,0.8916400576962366
19,DrQ-v2,pendulum_swingup,8,380000,827.2,0.9409039343065686
20,DrQ-v2,pendulum_swingup,8,400000,814.9,0.9901312908199098
21,DrQ-v2,pendulum_swingup,8,420000,840.2,1.039717839890056
22,DrQ-v2,pendulum_swingup,8,440000,831.4,1.088694968952073
23,DrQ-v2,pendulum_swingup,8,460000,783.1,1.1377572323216334
24,DrQ-v2,pendulum_swingup,8,480000,818.3,1.1866816269026863
25,DrQ-v2,pendulum_swingup,8,500000,799.8,1.2359791258308623
26,DrQ-v2,pendulum_swingup,8,520000,875.4,1.2849590657816994
27,DrQ-v2,pendulum_swingup,8,540000,834.6,1.334338837199741
