,agent,task,seed,frame,episode_reward,hour
15,DrQ-v2,hopper_stand,2,300000,889.4842928210431,0.8473543873760435
16,DrQ-v2,hopper_stand,2,320000,903.1455961031796,0.9037064048979018
17,DrQ-v2,hopper_stand,2,340000,886.3901364438929,0.959852724538909
18,DrQ-v2,hopper_stand,2,360000,872.6541101453786,1.0161611958344778
19,DrQ-v2,hopper_stand,2,380000,891.626412330342,1.0724251241816414
20,DrQ-v2,hopper_stand,2,400000,902.4034872782502,1.1292301623688805
21,DrQ-v2,hopper_stand,2,420000,889.6158455274684,1.1857402609454262
22,DrQ-v2,hopper_stand,2,440000,892.5800086380323,1.2430787101719114
23,DrQ-v2,hopper_stand,2,460000,921.5283515434368,1.2997845977544784
24,DrQ-v2,hopper_stand,2,480000,926.610274027888,1.3564774215221405
25,DrQ-v2,hopper_stand,2,500000,923.4645712405724,1.4133514826165305
26,DrQ-v2,hopper_stand,2,520000,929.341189133322,1.4701413266526329
27,DrQ-v2,hopper_stand,2,540000,938.5040665858348,1.5272234316666922
28,DrQ-v2,hopper_stand,2,560000,925.0398325025724,1.5841095893250572
29,DrQ-v2,hopper_stand,2,580000,937.096838070029,1.6409428822331957
30,DrQ-v2,hopper_stand,2,600000,940.016233524478,1.6974352826012507
31,DrQ-v2,hopper_stand,2,620000,940.6710777508284,1.7546448601616753
32,DrQ-v2,hopper_stand,2,640000,941.6039373805822,1.8116153476635615
33,DrQ-v2,hopper_stand,2,660000,942.0359620438788,1.868408912817637
34,DrQ-v2,hopper_stand,2,680000,942.77772195322,1.925095526907179
35,DrQ-v2,hopper_stand,2,700000,933.5503507405224,1.981408729950587
36,DrQ-v2,hopper_stand,2,720000,930.2313379227112,2.038268515335189
37,DrQ-v2,hopper_stand,2,740000,918.344715587561,2.0949432258473504
38,DrQ-v2,hopper_stand,2,760000,837.0409323982051,2.151731289492713
39,DrQ-v2,hopper_stand,2,780000,934.0210754177924,2.2083395799001058
40,DrQ-v2,hopper_stand,2,800000,840.3745275755662,2.264942197667228
41,DrQ-v2,hopper_stand,2,820000,939.46399223421,2.3213799948824776
42,DrQ-v2,hopper_stand,2,840000,929.3193536956294,2.3778881567054326
43,DrQ-v2,hopper_stand,2,860000,941.2050154517544,2.4346140074067644
44,DrQ-v2,hopper_stand,2,880000,933.5327952819216,2.4910535199774637
45,DrQ-v2,hopper_stand,2,900000,936.7776974081888,2.547700115574731
46,DrQ-v2,hopper_stand,2,920000,917.8311976566904,2.6041191720962527
47,DrQ-v2,hopper_stand,2,940000,913.2370024320686,2.6612479818529557
48,DrQ-v2,hopper_stand,2,960000,935.0231070356008,2.7177257399426566
49,DrQ-v2,hopper_stand,2,980000,947.1186458202908,2.774850096238984
0,DrQ-v2,hopper_stand,3,0,2.89779712544335,1.9989411036173334e-06
1,DrQ-v2,hopper_stand,3,20000,6.800001139640398,0.05309031155374314
2,DrQ-v2,hopper_stand,3,40000,7.680000671744091,0.11346607175138261
3,DrQ-v2,hopper_stand,3,60000,6.7200000000000015,0.17530574368105994
4,DrQ-v2,hopper_stand,3,80000,69.62461883171467,0.23724850429428948
5,DrQ-v2,hopper_stand,3,100000,78.07751603903219,0.2987766124142541
6,DrQ-v2,hopper_stand,3,120000,205.67905610024363,0.3600706309080124
7,DrQ-v2,hopper_stand,3,140000,38.15821004207923,0.4219132518106037
8,DrQ-v2,hopper_stand,3,160000,434.4091434988504,0.4840955212381151
9,DrQ-v2,hopper_stand,3,180000,645.2639581011356,0.5477435774273344
10,DrQ-v2,hopper_stand,3,200000,646.2489714813956,0.6082887705829408
11,DrQ-v2,hopper_stand,3,220000,695.198699083857,0.6697263836860656
12,DrQ-v2,hopper_stand,3,240000,825.8395011687071,0.7319495766692692
13,DrQ-v2,hopper_stand,3,260000,827.2308497627639,0.7925031212303374
14,DrQ-v2,hopper_stand,3,280000,811.2015216468077,0.8521833742327161
15,DrQ-v2,hopper_stand,3,300000,815.4167064633308,0.9135779911941952
16,DrQ-v2,hopper_stand,3,320000,860.884954701057,0.9751016104883617
17,DrQ-v2,hopper_stand,3,340000,880.8051235963709,1.0369135496351454
18,DrQ-v2,hopper_stand,3,360000,830.1588822965181,1.0987536185979845
19,DrQ-v2,hopper_stand,3,380000,914.2290069987042,1.1605635090668995
20,DrQ-v2,hopper_stand,3,400000,914.5885707470316,1.2217583598030939
21,DrQ-v2,hopper_stand,3,420000,929.621942079376,1.2842146860890917
22,DrQ-v2,hopper_stand,3,440000,900.2804642610002,1.3456504587332407
23,DrQ-v2,hopper_stand,3,460000,912.326279971433,1.4073130928807789
24,DrQ-v2,hopper_stand,3,480000,924.4433729816903,1.4706428123844995
25,DrQ-v2,hopper_stand,3,500000,905.0719153794448,1.5333531205521689
26,DrQ-v2,hopper_stand,3,520000,927.3556054249976,1.5954087847471237
27,DrQ-v2,hopper_stand,3,540000,930.6855932509404,1.6576363885402678
28,DrQ-v2,hopper_stand,3,560000,933.446483319168,1.7210903528001573
29,DrQ-v2,hopper_stand,3,580000,902.1516004610108,1.783391334017118
30,DrQ-v2,hopper_stand,3,600000,937.315294936274,1.844448029001554
31,DrQ-v2,hopper_stand,3,620000,903.2882994022824,1.9048419925901625
32,DrQ-v2,hopper_stand,3,640000,935.8161943963051,1.967659352156851
33,DrQ-v2,hopper_stand,3,660000,921.640022812998,2.0288676714897154
34,DrQ-v2,hopper_stand,3,680000,912.0856474186955,2.0901544132497576
35,DrQ-v2,hopper_stand,3,700000,926.3772134667148,2.1521564257144927
36,DrQ-v2,hopper_stand,3,720000,921.631464823392,2.2128986617591644
37,DrQ-v2,hopper_stand,3,740000,907.5777577363368,2.273866915769047
38,DrQ-v2,hopper_stand,3,760000,920.9461381583376,2.335744857258267
39,DrQ-v2,hopper_stand,3,780000,932.3193658628934,2.3960966802305643
40,DrQ-v2,hopper_stand,3,800000,912.5829891121068,2.457569826576445
41,DrQ-v2,hopper_stand,3,820000,851.719908076578,2.519272434976365
42,DrQ-v2,hopper_stand,3,840000,938.3803145483696,2.5815363640917672
43,DrQ-v2,hopper_stand,3,860000,942.3797921639284,2.6432199849685034
44,DrQ-v2,hopper_stand,3,880000,847.1358841947083,2.7044179722335597
45,DrQ-v2,hopper_stand,3,900000,943.0467881045836,2.7653343224525457
46,DrQ-v2,hopper_stand,3,920000,913.6615096194153,2.828086430099275
47,DrQ-v2,hopper_stand,3,940000,845.9681373981784,2.88883922583527
48,DrQ-v2,hopper_stand,3,960000,949.8964294677144,2.9513014817237853
49,DrQ-v2,hopper_stand,3,980000,933.24550893587,3.011949077712165
0,DrQ-v2,hopper_stand,4,0,3.998460981600727,2.075499958462167e-06
1,DrQ-v2,hopper_stand,4,20000,5.360000471472679,0.053327318297492134
2,DrQ-v2,hopper_stand,4,40000,0.7999999999999999,0.11464399814605714
3,DrQ-v2,hopper_stand,4,60000,6.960000000000001,0.17547322849432628
4,DrQ-v2,hopper_stand,4,80000,7.040000000000001,0.23517399138874479
5,DrQ-v2,hopper_stand,4,100000,0.0,0.29557698494858214
6,DrQ-v2,hopper_stand,4,120000,6.400000000000003,0.3554549500677321
7,DrQ-v2,hopper_stand,4,140000,3.520000000000001,0.4154574066400528
8,DrQ-v2,hopper_stand,4,160000,3.280000000000001,0.47554787245061664
9,DrQ-v2,hopper_stand,4,180000,5.520000004768374,0.5347464192575879
10,DrQ-v2,hopper_stand,4,200000,2.800000014305115,0.5945248824357986
11,DrQ-v2,hopper_stand,4,220000,2.818810025012217,0.6542650180392795
12,DrQ-v2,hopper_stand,4,240000,4.164447786214134,0.7138248578707378
13,DrQ-v2,hopper_stand,4,260000,1.3924444174677473,0.77304937587844
14,DrQ-v2,hopper_stand,4,280000,5.886958230819327,0.8324493171109093
15,DrQ-v2,hopper_stand,4,300000,12.216326310612136,0.8925404851304161
16,DrQ-v2,hopper_stand,4,320000,21.83807574751507,0.9520878363980187
17,DrQ-v2,hopper_stand,4,340000,130.6297642554296,1.0127737679084141
18,DrQ-v2,hopper_stand,4,360000,218.07824858555028,1.0740346193975872
19,DrQ-v2,hopper_stand,4,380000,55.00336720316547,1.1330398658911387
20,DrQ-v2,hopper_stand,4,400000,253.67768335368595,1.1939798106087578
21,DrQ-v2,hopper_stand,4,420000,516.3905525094187,1.2543923537598716
22,DrQ-v2,hopper_stand,4,440000,518.7506816398927,1.3153799288802677
23,DrQ-v2,hopper_stand,4,460000,720.299194282764,1.376707488430871
24,DrQ-v2,hopper_stand,4,480000,580.0690786551652,1.438096864885754
25,DrQ-v2,hopper_stand,4,500000,668.5172746428204,1.4984370203150643
26,DrQ-v2,hopper_stand,4,520000,756.7488584154952,1.558741013871299
27,DrQ-v2,hopper_stand,4,540000,760.0331518346496,1.6181961974832746
28,DrQ-v2,hopper_stand,4,560000,822.9603521166293,1.6780535703897477
29,DrQ-v2,hopper_stand,4,580000,788.5293002503521,1.7382530944877201
30,DrQ-v2,hopper_stand,4,600000,784.407586778983,1.7989781216780345
31,DrQ-v2,hopper_stand,4,620000,787.2985872498859,1.8600378392140071
32,DrQ-v2,hopper_stand,4,640000,791.9219797802685,1.920434411433008
33,DrQ-v2,hopper_stand,4,660000,824.8796542317993,1.9800679170423083
34,DrQ-v2,hopper_stand,4,680000,786.609123114089,2.040862556960848
35,DrQ-v2,hopper_stand,4,700000,815.7656339123624,2.1009051754077275
36,DrQ-v2,hopper_stand,4,720000,801.8850799043324,2.1609084543916914
37,DrQ-v2,hopper_stand,4,740000,835.9124260493697,2.2213139174381893
38,DrQ-v2,hopper_stand,4,760000,845.3914011988803,2.2833815795845456
39,DrQ-v2,hopper_stand,4,780000,879.0013135760352,2.3453200760152604
40,DrQ-v2,hopper_stand,4,800000,786.9033311435055,2.406900963054763
41,DrQ-v2,hopper_stand,4,820000,818.3413371078661,2.467401955326398
42,DrQ-v2,hopper_stand,4,840000,875.7601455230433,2.5303152781724934
43,DrQ-v2,hopper_stand,4,860000,842.8766711531998,2.5928362786107595
44,DrQ-v2,hopper_stand,4,880000,844.0884822676356,2.654449546005991
45,DrQ-v2,hopper_stand,4,900000,862.7961840236496,2.7153764818112056
46,DrQ-v2,hopper_stand,4,920000,827.1479011279065,2.776753707196978
47,DrQ-v2,hopper_stand,4,940000,884.5399124865091,2.8364039639631913
48,DrQ-v2,hopper_stand,4,960000,791.5216376497608,2.897479584614435
49,DrQ-v2,hopper_stand,4,980000,879.6374841289968,2.9576937255594467
0,DrQ-v2,hopper_stand,5,0,2.2977129363411537,1.8304586410522222e-06
1,DrQ-v2,hopper_stand,5,20000,6.800004897102747,0.05089406225416395
2,DrQ-v2,hopper_stand,5,40000,5.680312654739364,0.11019205702675713
3,DrQ-v2,hopper_stand,5,60000,3.280216457376074,0.16937077303727469
4,DrQ-v2,hopper_stand,5,80000,1.6801050003230362,0.2281206934981876
5,DrQ-v2,hopper_stand,5,100000,1.2799999999999998,0.2870140435298284
6,DrQ-v2,hopper_stand,5,120000,5.20715190559463,0.3460996096664004
7,DrQ-v2,hopper_stand,5,140000,17.11999999999997,0.4053624849187003
8,DrQ-v2,hopper_stand,5,160000,53.28345054462824,0.46414075275262195
9,DrQ-v2,hopper_stand,5,180000,71.83141053346849,0.5230220399300258
10,DrQ-v2,hopper_stand,5,200000,62.54981291185192,0.58181993385156
11,DrQ-v2,hopper_stand,5,220000,248.54093496251576,0.6417416142092811
12,DrQ-v2,hopper_stand,5,240000,194.58559093916628,0.701827120979627
13,DrQ-v2,hopper_stand,5,260000,308.9043531014299,0.7616627447472678
14,DrQ-v2,hopper_stand,5,280000,322.8680017208545,0.8214264715380138
15,DrQ-v2,hopper_stand,5,300000,277.8221165906812,0.8814148833354314
16,DrQ-v2,hopper_stand,5,320000,405.418099063136,0.9415922052330441
17,DrQ-v2,hopper_stand,5,340000,699.4177911608093,1.0009399349159664
18,DrQ-v2,hopper_stand,5,360000,625.2821747308448,1.0605242913299138
19,DrQ-v2,hopper_stand,5,380000,612.4058106196143,1.1201907765203052
20,DrQ-v2,hopper_stand,5,400000,619.1195689013332,1.1793045225408343
21,DrQ-v2,hopper_stand,5,420000,672.2209153718412,1.2380137969387903
22,DrQ-v2,hopper_stand,5,440000,665.064415895715,1.2962851683298746
23,DrQ-v2,hopper_stand,5,460000,724.7842166869747,1.3548099636369282
24,DrQ-v2,hopper_stand,5,480000,716.3844792944881,1.4137358547581567
25,DrQ-v2,hopper_stand,5,500000,726.3427000817924,1.472372696929508
26,DrQ-v2,hopper_stand,5,520000,755.8172877731848,1.5315243173307842
27,DrQ-v2,hopper_stand,5,540000,773.2938163582725,1.5901367376910316
28,DrQ-v2,hopper_stand,5,560000,661.4915307595186,1.6487646296289236
29,DrQ-v2,hopper_stand,5,580000,782.6191687099741,1.7075426729520162
30,DrQ-v2,hopper_stand,5,600000,797.4810181955556,1.7663619465960396
31,DrQ-v2,hopper_stand,5,620000,832.3115797401011,1.8249426284763548
32,DrQ-v2,hopper_stand,5,640000,819.4347350345636,1.8836452974213493
33,DrQ-v2,hopper_stand,5,660000,785.0795357837407,1.9432405087682936
34,DrQ-v2,hopper_stand,5,680000,842.9205730586891,2.002648125754462
35,DrQ-v2,hopper_stand,5,700000,868.8878306916016,2.0616484180423944
36,DrQ-v2,hopper_stand,5,720000,828.1393322540104,2.120577788485421
37,DrQ-v2,hopper_stand,5,740000,867.8679926543437,2.1794287787543403
38,DrQ-v2,hopper_stand,5,760000,877.9530321143727,2.2381273184219994
39,DrQ-v2,hopper_stand,5,780000,847.3058416420178,2.296330771247546
40,DrQ-v2,hopper_stand,5,800000,915.3676764363368,2.3552766526407667
41,DrQ-v2,hopper_stand,5,820000,885.5373375874196,2.4138235984245937
42,DrQ-v2,hopper_stand,5,840000,894.9087680212302,2.4720805176761416
43,DrQ-v2,hopper_stand,5,860000,874.3250467739235,2.530464167992274
44,DrQ-v2,hopper_stand,5,880000,862.229606468848,2.588802914288309
45,DrQ-v2,hopper_stand,5,900000,879.3137163520271,2.647116988102595
46,DrQ-v2,hopper_stand,5,920000,905.7509427347284,2.7055125663677853
47,DrQ-v2,hopper_stand,5,940000,899.596226618158,2.763990517126189
48,DrQ-v2,hopper_stand,5,960000,923.9049164617752,2.822947688698769
49,DrQ-v2,hopper_stand,5,980000,909.8798045448514,2.8816358959674835
0,DrQ-v2,hopper_stand,6,0,3.9935565749263473,1.7848279741075277e-06
1,DrQ-v2,hopper_stand,6,20000,11.120056882010308,0.05260189930597941
2,DrQ-v2,hopper_stand,6,40000,0.0,0.11275347491105397
3,DrQ-v2,hopper_stand,6,60000,11.761029058081268,0.17367545280191635
4,DrQ-v2,hopper_stand,6,80000,81.44852826066128,0.23474129915237427
5,DrQ-v2,hopper_stand,6,100000,42.47445081776521,0.295194851954778
6,DrQ-v2,hopper_stand,6,120000,218.42927821457172,0.35634547458754645
7,DrQ-v2,hopper_stand,6,140000,153.19157340408373,0.41772206445535026
8,DrQ-v2,hopper_stand,6,160000,229.650456633883,0.4794811500443353
9,DrQ-v2,hopper_stand,6,180000,464.4724921999711,0.5411976063913769
10,DrQ-v2,hopper_stand,6,200000,610.4833786623865,0.6027296793460846
11,DrQ-v2,hopper_stand,6,220000,704.6182532163247,0.6640705846415624
12,DrQ-v2,hopper_stand,6,240000,668.4314376725644,0.7255167156457901
13,DrQ-v2,hopper_stand,6,260000,747.518495293888,0.7861486209763421
14,DrQ-v2,hopper_stand,6,280000,704.7083986010867,0.8462915397352644
15,DrQ-v2,hopper_stand,6,300000,781.6796140665941,0.9065720966789458
16,DrQ-v2,hopper_stand,6,320000,806.2189989096273,0.9669525301456452
17,DrQ-v2,hopper_stand,6,340000,867.4862328990339,1.028029572168986
18,DrQ-v2,hopper_stand,6,360000,886.2321419880327,1.0904178748528162
19,DrQ-v2,hopper_stand,6,380000,861.3500118123189,1.1512359972132578
20,DrQ-v2,hopper_stand,6,400000,906.446085516355,1.212309358186192
21,DrQ-v2,hopper_stand,6,420000,894.4157211265226,1.2730486253235076
22,DrQ-v2,hopper_stand,6,440000,886.0565467712973,1.3344808316893049
23,DrQ-v2,hopper_stand,6,460000,855.4158493978803,1.396026875641611
24,DrQ-v2,hopper_stand,6,480000,889.3567063615213,1.457553751733568
25,DrQ-v2,hopper_stand,6,500000,827.984530744854,1.51801735719045
26,DrQ-v2,hopper_stand,6,520000,851.0616149534346,1.579117464489407
27,DrQ-v2,hopper_stand,6,540000,904.206324304638,1.6398972274197472
28,DrQ-v2,hopper_stand,6,560000,897.7362590394494,1.701810906264517
29,DrQ-v2,hopper_stand,6,580000,916.5300785442817,1.7643969670931499
30,DrQ-v2,hopper_stand,6,600000,919.9119725993824,1.826138910651207
31,DrQ-v2,hopper_stand,6,620000,873.6303850241363,1.8874691755241817
32,DrQ-v2,hopper_stand,6,640000,807.6490715252311,1.9482797446515825
33,DrQ-v2,hopper_stand,6,660000,869.4454696624737,2.009346309966511
34,DrQ-v2,hopper_stand,6,680000,920.8594457622384,2.0702709998687108
35,DrQ-v2,hopper_stand,6,700000,887.7604523386241,2.1313305486573113
36,DrQ-v2,hopper_stand,6,720000,902.6146302803623,2.1922018010748756
37,DrQ-v2,hopper_stand,6,740000,921.141549135706,2.2541063079569077
38,DrQ-v2,hopper_stand,6,760000,888.8225851666748,2.3149812348683674
39,DrQ-v2,hopper_stand,6,780000,938.4095654410382,2.374927969177564
40,DrQ-v2,hopper_stand,6,800000,921.1875792487638,2.4353897262944115
41,DrQ-v2,hopper_stand,6,820000,912.9449857877348,2.496227222217454
42,DrQ-v2,hopper_stand,6,840000,894.2896842462139,2.556772770682971
43,DrQ-v2,hopper_stand,6,860000,922.3377769620276,2.618093702925576
44,DrQ-v2,hopper_stand,6,880000,916.7267130073112,2.678872261312273
45,DrQ-v2,hopper_stand,6,900000,914.168462666536,2.7401819658941693
46,DrQ-v2,hopper_stand,6,920000,922.6421069925924,2.8006925470961463
47,DrQ-v2,hopper_stand,6,940000,912.7737335153806,2.8613728333181805
48,DrQ-v2,hopper_stand,6,960000,915.794467237162,2.921402624381914
49,DrQ-v2,hopper_stand,6,980000,926.6039954435284,2.9816864267985026
0,DrQ-v2,hopper_stand,7,0,1.4987963844410963,1.6013781229654722e-06
1,DrQ-v2,hopper_stand,7,20000,0.0,0.04867761188083225
2,DrQ-v2,hopper_stand,7,40000,5.045020148568765,0.10473323464393616
3,DrQ-v2,hopper_stand,7,60000,3.858808959141013,0.16035391449928282
4,DrQ-v2,hopper_stand,7,80000,17.29864908232009,0.21636427733633254
5,DrQ-v2,hopper_stand,7,100000,6.566974211214155,0.27160219159391186
6,DrQ-v2,hopper_stand,7,120000,1.2890354511081386,0.3274718232949575
7,DrQ-v2,hopper_stand,7,140000,6.323292154592538,0.3832649310429891
8,DrQ-v2,hopper_stand,7,160000,23.439999999999955,0.4385139813688067
9,DrQ-v2,hopper_stand,7,180000,53.98600262995576,0.49535623908042914
10,DrQ-v2,hopper_stand,7,200000,45.53574155826926,0.5514526207579507
11,DrQ-v2,hopper_stand,7,220000,29.279999999999998,0.6079205912351608
12,DrQ-v2,hopper_stand,7,240000,100.71368421427692,0.6642219661341773
13,DrQ-v2,hopper_stand,7,260000,164.58713739452665,0.7208802898724874
14,DrQ-v2,hopper_stand,7,280000,357.6844852252203,0.7769347302781211
15,DrQ-v2,hopper_stand,7,300000,405.0274342406991,0.8331785256332822
16,DrQ-v2,hopper_stand,7,320000,195.1325938929828,0.8894605080286662
17,DrQ-v2,hopper_stand,7,340000,577.4660552674344,0.9456911076439751
18,DrQ-v2,hopper_stand,7,360000,618.3531101131092,1.0018691664934158
19,DrQ-v2,hopper_stand,7,380000,720.1568697732528,1.0579706252945793
20,DrQ-v2,hopper_stand,7,400000,695.59721951468,1.1139885671933492
21,DrQ-v2,hopper_stand,7,420000,572.2084801897125,1.170270998345481
22,DrQ-v2,hopper_stand,7,440000,699.6895300855605,1.2259368489185969
23,DrQ-v2,hopper_stand,7,460000,744.8393350699206,1.2816943299108081
24,DrQ-v2,hopper_stand,7,480000,751.5680544676468,1.3381049411826664
25,DrQ-v2,hopper_stand,7,500000,752.2970893878003,1.3938455672396555
26,DrQ-v2,hopper_stand,7,520000,777.1400231227155,1.4497704166173935
27,DrQ-v2,hopper_stand,7,540000,722.1463889328444,1.506416257487403
28,DrQ-v2,hopper_stand,7,560000,870.7911553999108,1.5625530254178577
29,DrQ-v2,hopper_stand,7,580000,785.2143092321683,1.61815491285589
30,DrQ-v2,hopper_stand,7,600000,793.5812892633412,1.6753924315505557
31,DrQ-v2,hopper_stand,7,620000,851.8733602643376,1.732422910398907
32,DrQ-v2,hopper_stand,7,640000,804.603754844747,1.7895694842603471
33,DrQ-v2,hopper_stand,7,660000,814.6971206107919,1.8465633489025963
34,DrQ-v2,hopper_stand,7,680000,896.7750031207785,1.903395721382565
35,DrQ-v2,hopper_stand,7,700000,810.6875604593436,1.9603341450293859
36,DrQ-v2,hopper_stand,7,720000,862.6272999690813,2.016912832127677
37,DrQ-v2,hopper_stand,7,740000,901.4966295277438,2.0739485803577633
38,DrQ-v2,hopper_stand,7,760000,888.8787021942253,2.130890510876973
39,DrQ-v2,hopper_stand,7,780000,907.0480034156328,2.1877883454826144
40,DrQ-v2,hopper_stand,7,800000,907.8654317144952,2.244515709810787
41,DrQ-v2,hopper_stand,7,820000,925.9415988557708,2.3015491636594136
42,DrQ-v2,hopper_stand,7,840000,933.9470775447476,2.3582893649737042
43,DrQ-v2,hopper_stand,7,860000,914.288327011999,2.414742616282569
44,DrQ-v2,hopper_stand,7,880000,914.2541531041504,2.471076442466842
45,DrQ-v2,hopper_stand,7,900000,902.4581979692708,2.5280060185988744
46,DrQ-v2,hopper_stand,7,920000,914.6888978377978,2.584601049688127
47,DrQ-v2,hopper_stand,7,940000,815.9426359977232,2.6412136965990065
48,DrQ-v2,hopper_stand,7,960000,934.0175848645472,2.6980680043167538
49,DrQ-v2,hopper_stand,7,980000,935.8125356612852,2.7540458862649064
0,DrQ-v2,hopper_stand,8,0,2.3965303296758536,1.7349587546454444e-06
1,DrQ-v2,hopper_stand,8,20000,13.760000302791571,0.04925226264529758
2,DrQ-v2,hopper_stand,8,40000,5.920000000000004,0.10612408770455256
3,DrQ-v2,hopper_stand,8,60000,2.3200000000000003,0.16326707714133792
4,DrQ-v2,hopper_stand,8,80000,4.240000000000001,0.21944371395640902
5,DrQ-v2,hopper_stand,8,100000,6.080000000000004,0.27642575634850397
6,DrQ-v2,hopper_stand,8,120000,2.5600000000000005,0.33367758082018956
7,DrQ-v2,hopper_stand,8,140000,0.8800000000000001,0.3911459898286396
8,DrQ-v2,hopper_stand,8,160000,13.618492826401964,0.4478058518966039
9,DrQ-v2,hopper_stand,8,180000,10.366173578148874,0.5051777699920866
