,agent,task,seed,frame,episode_reward,hour
2,DrQ-v2,finger_spin,3,40000,1.9,0.10428086141745249
3,DrQ-v2,finger_spin,3,60000,1.4,0.1594562264945772
4,DrQ-v2,finger_spin,3,80000,4.9,0.21379276904794906
5,DrQ-v2,finger_spin,3,100000,2.8,0.2685446536540985
6,DrQ-v2,finger_spin,3,120000,1.3,0.32414476599958214
7,DrQ-v2,finger_spin,3,140000,1.4,0.379936980009079
8,DrQ-v2,finger_spin,3,160000,2.9,0.43528577877415553
9,DrQ-v2,finger_spin,3,180000,3.1,0.49013575421439276
10,DrQ-v2,finger_spin,3,200000,3.4,0.5459303761190838
11,DrQ-v2,finger_spin,3,220000,4.1,0.6015018158488802
12,DrQ-v2,finger_spin,3,240000,1.4,0.6581601446204715
13,DrQ-v2,finger_spin,3,260000,1.4,0.714329144888454
14,DrQ-v2,finger_spin,3,280000,2.9,0.7694314055310355
15,DrQ-v2,finger_spin,3,300000,4.8,0.8239871537023121
16,DrQ-v2,finger_spin,3,320000,174.8,0.8788739727603065
17,DrQ-v2,finger_spin,3,340000,296.5,0.9354111950927311
18,DrQ-v2,finger_spin,3,360000,326.0,0.9921178066068226
19,DrQ-v2,finger_spin,3,380000,503.5,1.0496517457564671
20,DrQ-v2,finger_spin,3,400000,510.4,1.1072015157673094
21,DrQ-v2,finger_spin,3,420000,524.7,1.1651444329155816
22,DrQ-v2,finger_spin,3,440000,558.1,1.222871893843015
23,DrQ-v2,finger_spin,3,460000,545.1,1.2794393015570111
24,DrQ-v2,finger_spin,3,480000,556.3,1.336379018028577
25,DrQ-v2,finger_spin,3,500000,565.4,1.3933802506658766
26,DrQ-v2,finger_spin,3,520000,575.0,1.4510806749926672
27,DrQ-v2,finger_spin,3,540000,578.4,1.5081620375315348
28,DrQ-v2,finger_spin,3,560000,580.8,1.566042786969079
29,DrQ-v2,finger_spin,3,580000,594.5,1.6234277546405793
30,DrQ-v2,finger_spin,3,600000,592.8,1.6805223588811027
31,DrQ-v2,finger_spin,3,620000,590.3,1.738315062324206
32,DrQ-v2,finger_spin,3,640000,578.2,1.7963005268573762
33,DrQ-v2,finger_spin,3,660000,598.5,1.852823970052931
34,DrQ-v2,finger_spin,3,680000,584.9,1.9105138325691222
35,DrQ-v2,finger_spin,3,700000,604.3,1.9678659413258235
36,DrQ-v2,finger_spin,3,720000,602.7,2.0237799936532976
37,DrQ-v2,finger_spin,3,740000,628.0,2.0803236852089566
38,DrQ-v2,finger_spin,3,760000,632.5,2.135946032073763
39,DrQ-v2,finger_spin,3,780000,638.3,2.191493954261144
40,DrQ-v2,finger_spin,3,800000,654.8,2.2474840912553997
41,DrQ-v2,finger_spin,3,820000,631.9,2.3027723741531374
42,DrQ-v2,finger_spin,3,840000,671.9,2.358895356853803
43,DrQ-v2,finger_spin,3,860000,675.3,2.4155733116467792
44,DrQ-v2,finger_spin,3,880000,685.9,2.47142145342297
45,DrQ-v2,finger_spin,3,900000,693.6,2.5273619358407124
46,DrQ-v2,finger_spin,3,920000,683.5,2.583565444880062
47,DrQ-v2,finger_spin,3,940000,706.6,2.640236870514022
48,DrQ-v2,finger_spin,3,960000,688.6,2.6968443587753512
49,DrQ-v2,finger_spin,3,980000,699.2,2.752784151368671
0,DrQ-v2,finger_spin,4,0,0.0,2.1106004714965556e-06
1,DrQ-v2,finger_spin,4,20000,0.3,0.04675608985953861
2,DrQ-v2,finger_spin,4,40000,0.0,0.10259855012098947
3,DrQ-v2,finger_spin,4,60000,0.0,0.158379112150934
4,DrQ-v2,finger_spin,4,80000,0.6,0.213521734740999
5,DrQ-v2,finger_spin,4,100000,0.0,0.2683775281906128
6,DrQ-v2,finger_spin,4,120000,0.0,0.32454399824142455
7,DrQ-v2,finger_spin,4,140000,0.1,0.37975894828637446
8,DrQ-v2,finger_spin,4,160000,213.3,0.43517026835017736
9,DrQ-v2,finger_spin,4,180000,329.4,0.49130649672614196
10,DrQ-v2,finger_spin,4,200000,491.3,0.5482015026277967
11,DrQ-v2,finger_spin,4,220000,497.9,0.6045028834210502
12,DrQ-v2,finger_spin,4,240000,536.0,0.6637708432144589
13,DrQ-v2,finger_spin,4,260000,557.3,0.7220774463812512
14,DrQ-v2,finger_spin,4,280000,562.7,0.7779633415407604
15,DrQ-v2,finger_spin,4,300000,570.1,0.833644707666503
16,DrQ-v2,finger_spin,4,320000,576.4,0.8894824015431934
17,DrQ-v2,finger_spin,4,340000,590.4,0.9456223488516278
18,DrQ-v2,finger_spin,4,360000,583.9,1.0016106051206588
19,DrQ-v2,finger_spin,4,380000,613.1,1.0583536987834508
20,DrQ-v2,finger_spin,4,400000,622.4,1.1152559445963968
21,DrQ-v2,finger_spin,4,420000,648.9,1.173096628387769
22,DrQ-v2,finger_spin,4,440000,655.6,1.2308061670594745
23,DrQ-v2,finger_spin,4,460000,655.4,1.2883964420689478
24,DrQ-v2,finger_spin,4,480000,649.3,1.345432397392061
25,DrQ-v2,finger_spin,4,500000,680.4,1.4034805807140138
26,DrQ-v2,finger_spin,4,520000,658.4,1.4610889123545752
27,DrQ-v2,finger_spin,4,540000,702.8,1.5180569901069005
28,DrQ-v2,finger_spin,4,560000,692.2,1.5753850673304663
29,DrQ-v2,finger_spin,4,580000,675.9,1.632367773850759
30,DrQ-v2,finger_spin,4,600000,707.1,1.6898174474636714
31,DrQ-v2,finger_spin,4,620000,747.8,1.7476577340232002
32,DrQ-v2,finger_spin,4,640000,781.7,1.8051039466593
33,DrQ-v2,finger_spin,4,660000,822.2,1.862370315723949
34,DrQ-v2,finger_spin,4,680000,761.9,1.92014705505636
35,DrQ-v2,finger_spin,4,700000,792.1,1.977540720966127
36,DrQ-v2,finger_spin,4,720000,805.6,2.0335644594166014
37,DrQ-v2,finger_spin,4,740000,805.3,2.0891597803433735
38,DrQ-v2,finger_spin,4,760000,791.4,2.144902135398653
39,DrQ-v2,finger_spin,4,780000,932.4,2.2003740476899676
40,DrQ-v2,finger_spin,4,800000,947.5,2.2561431988742617
41,DrQ-v2,finger_spin,4,820000,899.0,2.3118012978633247
42,DrQ-v2,finger_spin,4,840000,958.3,2.368731691241264
43,DrQ-v2,finger_spin,4,860000,937.2,2.425300759938028
44,DrQ-v2,finger_spin,4,880000,958.3,2.4810411663187875
45,DrQ-v2,finger_spin,4,900000,955.6,2.537438178327349
46,DrQ-v2,finger_spin,4,920000,973.7,2.5934793227910995
47,DrQ-v2,finger_spin,4,940000,981.2,2.6496908534897696
48,DrQ-v2,finger_spin,4,960000,984.0,2.706279803249571
49,DrQ-v2,finger_spin,4,980000,932.2,2.7631808032592136
0,DrQ-v2,finger_spin,5,0,0.0,2.0974874496459722e-06
1,DrQ-v2,finger_spin,5,20000,2.3,0.04894023272726271
2,DrQ-v2,finger_spin,5,40000,2.6,0.10598262641164992
3,DrQ-v2,finger_spin,5,60000,402.4,0.16340299122863344
4,DrQ-v2,finger_spin,5,80000,522.1,0.2209588278664483
5,DrQ-v2,finger_spin,5,100000,551.7,0.27897699726952446
6,DrQ-v2,finger_spin,5,120000,628.5,0.33663969755172735
7,DrQ-v2,finger_spin,5,140000,582.6,0.3939494228363037
8,DrQ-v2,finger_spin,5,160000,754.0,0.4514965009689331
9,DrQ-v2,finger_spin,5,180000,792.8,0.5094825234015782
10,DrQ-v2,finger_spin,5,200000,827.9,0.5675591109858619
11,DrQ-v2,finger_spin,5,220000,843.5,0.6253438708517286
12,DrQ-v2,finger_spin,5,240000,862.8,0.6829274332523346
13,DrQ-v2,finger_spin,5,260000,886.0,0.7411661538812849
14,DrQ-v2,finger_spin,5,280000,889.5,0.7988153047031825
15,DrQ-v2,finger_spin,5,300000,924.8,0.856615859998597
16,DrQ-v2,finger_spin,5,320000,899.0,0.91423386434714
17,DrQ-v2,finger_spin,5,340000,937.2,0.9725822746091419
18,DrQ-v2,finger_spin,5,360000,927.7,1.0303713929653169
19,DrQ-v2,finger_spin,5,380000,911.2,1.0880008576313656
20,DrQ-v2,finger_spin,5,400000,931.1,1.145756987730662
21,DrQ-v2,finger_spin,5,420000,936.3,1.202829997605748
22,DrQ-v2,finger_spin,5,440000,946.4,1.2607627218961717
23,DrQ-v2,finger_spin,5,460000,941.2,1.3187716611226399
24,DrQ-v2,finger_spin,5,480000,945.2,1.376092948185073
25,DrQ-v2,finger_spin,5,500000,945.7,1.4340145297182931
26,DrQ-v2,finger_spin,5,520000,950.4,1.4917482405900955
27,DrQ-v2,finger_spin,5,540000,947.5,1.5494874776071972
28,DrQ-v2,finger_spin,5,560000,950.6,1.6075598661104837
29,DrQ-v2,finger_spin,5,580000,948.0,1.6652755930688645
30,DrQ-v2,finger_spin,5,600000,967.2,1.7232752738396326
31,DrQ-v2,finger_spin,5,620000,948.8,1.7810187868277234
32,DrQ-v2,finger_spin,5,640000,934.3,1.8387863196267022
33,DrQ-v2,finger_spin,5,660000,959.7,1.8973049085670048
34,DrQ-v2,finger_spin,5,680000,953.9,1.9548951714568668
35,DrQ-v2,finger_spin,5,700000,962.1,2.0125495339764488
36,DrQ-v2,finger_spin,5,720000,953.0,2.0704725433720483
37,DrQ-v2,finger_spin,5,740000,965.6,2.1284159549739625
38,DrQ-v2,finger_spin,5,760000,962.1,2.1865048325061798
39,DrQ-v2,finger_spin,5,780000,962.5,2.244521448612213
40,DrQ-v2,finger_spin,5,800000,948.5,2.3024211138486863
41,DrQ-v2,finger_spin,5,820000,954.1,2.360157600243886
42,DrQ-v2,finger_spin,5,840000,948.0,2.418768600755268
43,DrQ-v2,finger_spin,5,860000,949.7,2.476952732006709
44,DrQ-v2,finger_spin,5,880000,951.8,2.5350928737719856
45,DrQ-v2,finger_spin,5,900000,937.3,2.592611717647977
46,DrQ-v2,finger_spin,5,920000,965.8,2.6505894523859026
47,DrQ-v2,finger_spin,5,940000,942.9,2.7084654670291477
48,DrQ-v2,finger_spin,5,960000,949.2,2.766163604458173
49,DrQ-v2,finger_spin,5,980000,937.6,2.824202109707727
0,DrQ-v2,finger_spin,6,0,0.0,2.2586849000718614e-06
1,DrQ-v2,finger_spin,6,20000,0.0,0.049543903536266753
2,DrQ-v2,finger_spin,6,40000,0.0,0.10713465074698131
3,DrQ-v2,finger_spin,6,60000,0.0,0.16486692878935072
4,DrQ-v2,finger_spin,6,80000,0.0,0.2223518435160319
5,DrQ-v2,finger_spin,6,100000,0.0,0.2800315412547853
6,DrQ-v2,finger_spin,6,120000,0.0,0.337692379421658
7,DrQ-v2,finger_spin,6,140000,0.0,0.3955099625057644
8,DrQ-v2,finger_spin,6,160000,0.0,0.45306434161133236
9,DrQ-v2,finger_spin,6,180000,0.8,0.5109895950555802
10,DrQ-v2,finger_spin,6,200000,0.0,0.5685556213061014
11,DrQ-v2,finger_spin,6,220000,0.0,0.6259531792004903
12,DrQ-v2,finger_spin,6,240000,0.0,0.6834055799245834
13,DrQ-v2,finger_spin,6,260000,282.9,0.7417446904712253
14,DrQ-v2,finger_spin,6,280000,452.5,0.8002946021821764
15,DrQ-v2,finger_spin,6,300000,541.7,0.8588061782386568
16,DrQ-v2,finger_spin,6,320000,640.8,0.9174263898531596
17,DrQ-v2,finger_spin,6,340000,666.2,0.9763959829012553
18,DrQ-v2,finger_spin,6,360000,697.5,1.0343658667140536
19,DrQ-v2,finger_spin,6,380000,708.1,1.0926015306181378
20,DrQ-v2,finger_spin,6,400000,724.9,1.151284670167499
21,DrQ-v2,finger_spin,6,420000,737.5,1.2099231400092443
22,DrQ-v2,finger_spin,6,440000,732.9,1.2684506859381994
23,DrQ-v2,finger_spin,6,460000,742.3,1.3275617717372046
24,DrQ-v2,finger_spin,6,480000,760.1,1.3860630687077842
25,DrQ-v2,finger_spin,6,500000,791.3,1.4446557446983126
26,DrQ-v2,finger_spin,6,520000,791.2,1.5036486136913298
27,DrQ-v2,finger_spin,6,540000,798.4,1.5621688096390831
28,DrQ-v2,finger_spin,6,560000,815.8,1.6211562527550591
29,DrQ-v2,finger_spin,6,580000,842.3,1.6797018231948218
30,DrQ-v2,finger_spin,6,600000,852.7,1.7388704780737558
31,DrQ-v2,finger_spin,6,620000,865.9,1.7975241745842827
32,DrQ-v2,finger_spin,6,640000,860.9,1.856644351085027
33,DrQ-v2,finger_spin,6,660000,878.8,1.9155894855658213
34,DrQ-v2,finger_spin,6,680000,858.6,1.9744184997346665
35,DrQ-v2,finger_spin,6,700000,863.3,2.033180814054277
36,DrQ-v2,finger_spin,6,720000,860.4,2.091998248497645
37,DrQ-v2,finger_spin,6,740000,866.3,2.150160537759463
38,DrQ-v2,finger_spin,6,760000,859.8,2.209139695299996
39,DrQ-v2,finger_spin,6,780000,857.4,2.2678363845083447
40,DrQ-v2,finger_spin,6,800000,858.4,2.3268518326679866
41,DrQ-v2,finger_spin,6,820000,858.1,2.386065174341202
42,DrQ-v2,finger_spin,6,840000,857.8,2.4447227467430963
43,DrQ-v2,finger_spin,6,860000,859.5,2.5041080750359432
44,DrQ-v2,finger_spin,6,880000,861.7,2.5629619805018113
45,DrQ-v2,finger_spin,6,900000,861.7,2.6219248130586412
46,DrQ-v2,finger_spin,6,920000,863.0,2.681134483880467
47,DrQ-v2,finger_spin,6,940000,860.4,2.7400788435671064
48,DrQ-v2,finger_spin,6,960000,857.6,2.7988591943846814
49,DrQ-v2,finger_spin,6,980000,861.6,2.8576637376017047
0,DrQ-v2,finger_spin,7,0,0.0,1.8699301613701667e-06
1,DrQ-v2,finger_spin,7,20000,1.9,0.0498328869872623
2,DrQ-v2,finger_spin,7,40000,272.5,0.10850892272260454
3,DrQ-v2,finger_spin,7,60000,467.9,0.16827024035983615
4,DrQ-v2,finger_spin,7,80000,573.5,0.2277190852165222
5,DrQ-v2,finger_spin,7,100000,592.5,0.28782776878939736
6,DrQ-v2,finger_spin,7,120000,584.7,0.34852985170152456
7,DrQ-v2,finger_spin,7,140000,650.6,0.40873111108938853
8,DrQ-v2,finger_spin,7,160000,623.6,0.46922235078281826
9,DrQ-v2,finger_spin,7,180000,772.6,0.5296994342406591
10,DrQ-v2,finger_spin,7,200000,785.4,0.5901875741614235
11,DrQ-v2,finger_spin,7,220000,804.6,0.6503916207287047
12,DrQ-v2,finger_spin,7,240000,751.1,0.710433209406005
13,DrQ-v2,finger_spin,7,260000,800.0,0.7711157263649835
14,DrQ-v2,finger_spin,7,280000,793.3,0.8318700132105086
15,DrQ-v2,finger_spin,7,300000,791.6,0.8922267012463676
16,DrQ-v2,finger_spin,7,320000,797.0,0.9525908080736796
17,DrQ-v2,finger_spin,7,340000,802.3,1.0125744769970575
18,DrQ-v2,finger_spin,7,360000,818.6,1.0718547407786052
19,DrQ-v2,finger_spin,7,380000,804.1,1.13314396487342
20,DrQ-v2,finger_spin,7,400000,816.1,1.1941726685232585
21,DrQ-v2,finger_spin,7,420000,797.7,1.253272736536132
22,DrQ-v2,finger_spin,7,440000,856.4,1.3136264997058444
23,DrQ-v2,finger_spin,7,460000,855.8,1.3745624355475108
24,DrQ-v2,finger_spin,7,480000,848.9,1.4343305857976278
25,DrQ-v2,finger_spin,7,500000,856.0,1.4944741759035323
26,DrQ-v2,finger_spin,7,520000,860.3,1.5542139512300492
27,DrQ-v2,finger_spin,7,540000,857.5,1.6140267295969857
28,DrQ-v2,finger_spin,7,560000,862.0,1.6749831288390689
29,DrQ-v2,finger_spin,7,580000,860.2,1.7341218507289886
30,DrQ-v2,finger_spin,7,600000,871.7,1.793670425216357
31,DrQ-v2,finger_spin,7,620000,862.1,1.8532677114009857
32,DrQ-v2,finger_spin,7,640000,862.6,1.9135615867376328
33,DrQ-v2,finger_spin,7,660000,877.2,1.9736230001184676
34,DrQ-v2,finger_spin,7,680000,870.3,2.0334474927849238
35,DrQ-v2,finger_spin,7,700000,859.8,2.094177414708667
36,DrQ-v2,finger_spin,7,720000,860.7,2.1539664030075074
37,DrQ-v2,finger_spin,7,740000,790.7,2.213590514328745
38,DrQ-v2,finger_spin,7,760000,885.1,2.27412497970793
39,DrQ-v2,finger_spin,7,780000,911.7,2.336453858613968
40,DrQ-v2,finger_spin,7,800000,865.1,2.4022952336072922
41,DrQ-v2,finger_spin,7,820000,907.4,2.463792677455478
42,DrQ-v2,finger_spin,7,840000,972.7,2.533520744509167
43,DrQ-v2,finger_spin,7,860000,938.0,2.598520795438024
44,DrQ-v2,finger_spin,7,880000,914.9,2.6738007184531956
45,DrQ-v2,finger_spin,7,900000,957.6,2.764530408183733
46,DrQ-v2,finger_spin,7,920000,927.2,2.8573966675996774
47,DrQ-v2,finger_spin,7,940000,970.8,2.9858801048994064
48,DrQ-v2,finger_spin,7,960000,934.8,3.1067749622795318
49,DrQ-v2,finger_spin,7,980000,962.6,3.162595340808232
0,DrQ-v2,finger_spin,8,0,0.0,2.1337138281928056e-06
1,DrQ-v2,finger_spin,8,20000,2.7,0.04986499753263261
2,DrQ-v2,finger_spin,8,40000,0.8,0.10792727748552958
3,DrQ-v2,finger_spin,8,60000,0.2,0.1656165467368232
4,DrQ-v2,finger_spin,8,80000,2.0,0.2238047292497423
5,DrQ-v2,finger_spin,8,100000,2.6,0.28183261030250123
6,DrQ-v2,finger_spin,8,120000,2.9,0.34025045745902593
7,DrQ-v2,finger_spin,8,140000,413.7,0.39820662127600776
8,DrQ-v2,finger_spin,8,160000,458.3,0.4565454783042272
9,DrQ-v2,finger_spin,8,180000,537.1,0.5157249675194422
10,DrQ-v2,finger_spin,8,200000,561.3,0.5747401661343045
11,DrQ-v2,finger_spin,8,220000,565.7,0.6334813768996133
12,DrQ-v2,finger_spin,8,240000,578.5,0.6924428499407238
13,DrQ-v2,finger_spin,8,260000,587.6,0.7511058108674156
14,DrQ-v2,finger_spin,8,280000,580.7,0.8099022024869919
15,DrQ-v2,finger_spin,8,300000,581.1,0.8688479291730457
16,DrQ-v2,finger_spin,8,320000,586.2,0.9279682297839059
17,DrQ-v2,finger_spin,8,340000,594.4,0.9871841284963819
18,DrQ-v2,finger_spin,8,360000,609.1,1.0459513688749738
19,DrQ-v2,finger_spin,8,380000,591.1,1.1054765509234532
20,DrQ-v2,finger_spin,8,400000,616.4,1.1645886094702615
21,DrQ-v2,finger_spin,8,420000,615.0,1.2230051614178552
22,DrQ-v2,finger_spin,8,440000,620.0,1.282397684123781
23,DrQ-v2,finger_spin,8,460000,616.3,1.3413449819220438
24,DrQ-v2,finger_spin,8,480000,611.5,1.3999706596136092
25,DrQ-v2,finger_spin,8,500000,637.9,1.45900348133511
26,DrQ-v2,finger_spin,8,520000,618.0,1.517646870944235
27,DrQ-v2,finger_spin,8,540000,606.0,1.5763570019271638
28,DrQ-v2,finger_spin,8,560000,606.9,1.6355569492446052
29,DrQ-v2,finger_spin,8,580000,626.9,1.6947533587614696
30,DrQ-v2,finger_spin,8,600000,611.4,1.7540198115507761
31,DrQ-v2,finger_spin,8,620000,635.5,1.8127589639690187
32,DrQ-v2,finger_spin,8,640000,647.0,1.8720381274488238
33,DrQ-v2,finger_spin,8,660000,653.8,1.931160391966502
34,DrQ-v2,finger_spin,8,680000,626.7,1.9902664124965668
35,DrQ-v2,finger_spin,8,700000,645.2,2.0495961301856567
36,DrQ-v2,finger_spin,8,720000,641.9,2.1088826749722163
37,DrQ-v2,finger_spin,8,740000,653.9,2.168049163222313
38,DrQ-v2,finger_spin,8,760000,631.7,2.227578500509262
39,DrQ-v2,finger_spin,8,780000,655.7,2.2867479177978303
40,DrQ-v2,finger_spin,8,800000,655.9,2.34896945728196
41,DrQ-v2,finger_spin,8,820000,635.7,2.413701526655091
42,DrQ-v2,finger_spin,8,840000,657.3,2.4738980425728694
43,DrQ-v2,finger_spin,8,860000,647.3,2.5432668929629854
44,DrQ-v2,finger_spin,8,880000,657.3,2.6100677588913177
45,DrQ-v2,finger_spin,8,900000,632.5,2.688252247836854
46,DrQ-v2,finger_spin,8,920000,627.6,2.7662916551033656
47,DrQ-v2,finger_spin,8,940000,656.7,2.854183553126123
48,DrQ-v2,finger_spin,8,960000,655.7,2.968782045576308
49,DrQ-v2,finger_spin,8,980000,657.7,3.085358061260647
0,DrQ-v2,finger_spin,9,0,0.0,2.2133853700425832e-06
1,DrQ-v2,finger_spin,9,20000,0.0,0.05021474573347304
2,DrQ-v2,finger_spin,9,40000,4.9,0.10781229376792907
3,DrQ-v2,finger_spin,9,60000,314.0,0.1670611024565167
4,DrQ-v2,finger_spin,9,80000,514.0,0.22626186629136402
5,DrQ-v2,finger_spin,9,100000,680.0,0.2851167846388286
6,DrQ-v2,finger_spin,9,120000,769.0,0.34447122269206576
7,DrQ-v2,finger_spin,9,140000,739.2,0.40417756504482694
8,DrQ-v2,finger_spin,9,160000,733.4,0.46401858402623064
9,DrQ-v2,finger_spin,9,180000,776.1,0.5229778159326978
10,DrQ-v2,finger_spin,9,200000,794.6,0.5823273600472344
11,DrQ-v2,finger_spin,9,220000,798.5,0.6413154425223668
