,agent,task,seed,frame,episode_reward,hour
0,DrQ-v2,cartpole_swingup,1,0,10.202357600247634,1.5269385443793333e-06
1,DrQ-v2,cartpole_swingup,1,20000,174.83958010851194,0.047615362405776976
2,DrQ-v2,cartpole_swingup,1,40000,294.8568846239258,0.103744625515408
3,DrQ-v2,cartpole_swingup,1,60000,506.1902836714295,0.16020890182918973
4,DrQ-v2,cartpole_swingup,1,80000,751.2858512796466,0.21580709457397462
5,DrQ-v2,cartpole_swingup,1,100000,763.5163523701792,0.2717564274205102
6,DrQ-v2,cartpole_swingup,1,120000,843.8072259735212,0.32827651706006794
7,DrQ-v2,cartpole_swingup,1,140000,767.4597219827878,0.38376634591155584
8,DrQ-v2,cartpole_swingup,1,160000,845.6681712850702,0.43947327699926164
9,DrQ-v2,cartpole_swingup,1,180000,789.3397175206699,0.49539653877417245
10,DrQ-v2,cartpole_swingup,1,200000,773.785219764432,0.550991083714697
11,DrQ-v2,cartpole_swingup,1,220000,842.2874498508347,0.6067324460877312
12,DrQ-v2,cartpole_swingup,1,240000,827.2184289176503,0.6621199037631352
13,DrQ-v2,cartpole_swingup,1,260000,835.8636299232073,0.7179839754766889
14,DrQ-v2,cartpole_swingup,1,280000,827.811768536284,0.775187194082472
15,DrQ-v2,cartpole_swingup,1,300000,816.6678075131172,0.8327369608481725
16,DrQ-v2,cartpole_swingup,1,320000,833.9213819223156,0.8904389309220844
17,DrQ-v2,cartpole_swingup,1,340000,837.0865814336767,0.9476045723756156
18,DrQ-v2,cartpole_swingup,1,360000,835.3319180685867,1.0045662375953466
19,DrQ-v2,cartpole_swingup,1,380000,834.0638602538316,1.061586522526211
20,DrQ-v2,cartpole_swingup,1,400000,830.2987043666756,1.118215174542533
21,DrQ-v2,cartpole_swingup,1,420000,840.0776968521125,1.1743749273485609
22,DrQ-v2,cartpole_swingup,1,440000,851.0621288766386,1.2301621290047964
23,DrQ-v2,cartpole_swingup,1,460000,832.1314886051969,1.2866818311479356
24,DrQ-v2,cartpole_swingup,1,480000,850.5340875297941,1.3414929168754153
25,DrQ-v2,cartpole_swingup,1,500000,855.5484858719462,1.3975786234935124
26,DrQ-v2,cartpole_swingup,1,520000,807.2076596980359,1.453378777305285
27,DrQ-v2,cartpole_swingup,1,540000,854.6111309524867,1.5093919773896536
28,DrQ-v2,cartpole_swingup,1,560000,854.1585550961554,1.5651585919327207
