,agent,task,seed,frame,episode_reward,hour
0,DrQ-v2,cheetah_run,1,0,0.3624663401251807,2.816716829935694e-06
1,DrQ-v2,cheetah_run,1,20000,10.02406648517996,0.03942138784461551
2,DrQ-v2,cheetah_run,1,40000,136.36123547511983,0.0852502402332094
3,DrQ-v2,cheetah_run,1,60000,311.814066694488,0.13122753295633527
4,DrQ-v2,cheetah_run,1,80000,356.29947300664924,0.1772678131527371
5,DrQ-v2,cheetah_run,1,100000,416.5776668087066,0.22327971107429928
6,DrQ-v2,cheetah_run,1,120000,407.2844859383104,0.26925210396448773
7,DrQ-v2,cheetah_run,1,140000,475.8666092707255,0.31518854531976914
8,DrQ-v2,cheetah_run,1,160000,495.0964948447289,0.361238128874037
9,DrQ-v2,cheetah_run,1,180000,481.6654030749048,0.40729513883590696
10,DrQ-v2,cheetah_run,1,200000,513.5765807387422,0.45342359708415136
11,DrQ-v2,cheetah_run,1,220000,532.5461119629406,0.49969111495547824
12,DrQ-v2,cheetah_run,1,240000,440.7295270979113,0.5458800025118723
13,DrQ-v2,cheetah_run,1,260000,562.6163404671684,0.5952068205674489
14,DrQ-v2,cheetah_run,1,280000,530.7105029130432,0.64494964533382
15,DrQ-v2,cheetah_run,1,300000,570.1691632267422,0.6941599178976483
16,DrQ-v2,cheetah_run,1,320000,577.6410069501135,0.7438959768083361
17,DrQ-v2,cheetah_run,1,340000,590.8785773168421,0.7933807221386168
18,DrQ-v2,cheetah_run,1,360000,567.1175288167149,0.8429363737503688
19,DrQ-v2,cheetah_run,1,380000,556.5477906929957,0.8925175158845055
20,DrQ-v2,cheetah_run,1,400000,624.5798115320596,0.9420810988876556
21,DrQ-v2,cheetah_run,1,420000,609.9257032728871,0.9918324180444081
22,DrQ-v2,cheetah_run,1,440000,635.6848576608561,1.0417903720008002
23,DrQ-v2,cheetah_run,1,460000,612.0420057570702,1.0917035062445535
24,DrQ-v2,cheetah_run,1,480000,631.2318036897877,1.1415393572383457
25,DrQ-v2,cheetah_run,1,500000,669.7256571199391,1.1914867493841383
26,DrQ-v2,cheetah_run,1,520000,634.8665250941951,1.241328266527918
27,DrQ-v2,cheetah_run,1,540000,667.4059572996667,1.2911519973807866
28,DrQ-v2,cheetah_run,1,560000,528.6872086991741,1.3411158771647347
29,DrQ-v2,cheetah_run,1,580000,686.4453608133995,1.390903214348687
30,DrQ-v2,cheetah_run,1,600000,655.0297042778069,1.4410226439767413
31,DrQ-v2,cheetah_run,1,620000,674.9251982658794,1.4911807597345776
32,DrQ-v2,cheetah_run,1,640000,690.8337188901062,1.5413338751925363
33,DrQ-v2,cheetah_run,1,660000,691.2889069216826,1.5907495368851556
34,DrQ-v2,cheetah_run,1,680000,702.2896936125447,1.6418804889917376
35,DrQ-v2,cheetah_run,1,700000,728.5283994688831,1.6924044313033422
36,DrQ-v2,cheetah_run,1,720000,717.0392092813738,1.7430357772111893
37,DrQ-v2,cheetah_run,1,740000,677.4658740256789,1.7929818478557802
38,DrQ-v2,cheetah_run,1,760000,714.0801224917985,1.8426192581653595
39,DrQ-v2,cheetah_run,1,780000,755.2146973206568,1.8928161169422997
40,DrQ-v2,cheetah_run,1,800000,657.0104717817916,1.9433699414465162
41,DrQ-v2,cheetah_run,1,820000,737.1228655727231,1.9933719961510765
42,DrQ-v2,cheetah_run,1,840000,723.099345173039,2.0441759590307873
43,DrQ-v2,cheetah_run,1,860000,703.1771950708381,2.0943338339858584
44,DrQ-v2,cheetah_run,1,880000,746.7693275893131,2.1437714544269775
45,DrQ-v2,cheetah_run,1,900000,741.423494621114,2.1942103383276197
46,DrQ-v2,cheetah_run,1,920000,767.9331451269311,2.2443378328614765
47,DrQ-v2,cheetah_run,1,940000,741.7484034641644,2.2948105966382557
48,DrQ-v2,cheetah_run,1,960000,739.999304841361,2.344901526239183
49,DrQ-v2,cheetah_run,1,980000,776.4589474036698,2.3957738653818765
50,DrQ-v2,cheetah_run,1,1000000,781.2325144272187,2.4465837814410527
51,DrQ-v2,cheetah_run,1,1020000,713.1167490864136,2.496771456533008
52,DrQ-v2,cheetah_run,1,1040000,693.2234832197663,2.5471677568223745
53,DrQ-v2,cheetah_run,1,1060000,742.6766488440269,2.597139223416647
54,DrQ-v2,cheetah_run,1,1080000,780.6357052233893,2.6471047472291525
55,DrQ-v2,cheetah_run,1,1100000,801.8720084427613,2.698015812834104
56,DrQ-v2,cheetah_run,1,1120000,785.0354727046972,2.748490526345041
57,DrQ-v2,cheetah_run,1,1140000,765.782082000787,2.799499976237615
58,DrQ-v2,cheetah_run,1,1160000,783.7304147874202,2.849408022363981
59,DrQ-v2,cheetah_run,1,1180000,768.0456513198407,2.900013076265653
60,DrQ-v2,cheetah_run,1,1200000,773.8346022413043,2.950038116441833
61,DrQ-v2,cheetah_run,1,1220000,697.5434844304463,3.000773470203082
62,DrQ-v2,cheetah_run,1,1240000,776.3085696003355,3.050799964732594
63,DrQ-v2,cheetah_run,1,1260000,764.7357691195527,3.101331590281592
64,DrQ-v2,cheetah_run,1,1280000,701.4066261118608,3.1516046347883013
65,DrQ-v2,cheetah_run,1,1300000,780.0501247620499,3.2019279721048144
66,DrQ-v2,cheetah_run,1,1320000,778.5642575245712,3.2520580104324557
67,DrQ-v2,cheetah_run,1,1340000,664.9141717075267,3.3021743627389273
68,DrQ-v2,cheetah_run,1,1360000,795.8044591367053,3.352176887525452
69,DrQ-v2,cheetah_run,1,1380000,811.4263990045664,3.402229625582695
70,DrQ-v2,cheetah_run,1,1400000,799.2723540994746,3.4532444321446945
71,DrQ-v2,cheetah_run,1,1420000,797.7083061874868,3.503483687573009
72,DrQ-v2,cheetah_run,1,1440000,796.3934429389403,3.5534079343742793
73,DrQ-v2,cheetah_run,1,1460000,819.794614473333,3.60442669292291
74,DrQ-v2,cheetah_run,1,1480000,795.5370427015962,3.655411553051737
75,DrQ-v2,cheetah_run,1,1500000,811.8515541538824,3.705650157398648
76,DrQ-v2,cheetah_run,1,1520000,819.9266442180211,3.7567122368017833
77,DrQ-v2,cheetah_run,1,1540000,793.3593500739714,3.806572192178832
78,DrQ-v2,cheetah_run,1,1560000,781.3306303214197,3.8568735229969024
79,DrQ-v2,cheetah_run,1,1580000,785.1415744417902,3.907163373033206
80,DrQ-v2,cheetah_run,1,1600000,789.9676492383315,3.9576780273516974
81,DrQ-v2,cheetah_run,1,1620000,828.5912589095087,4.008134748604562
82,DrQ-v2,cheetah_run,1,1640000,822.6298308144509,4.058267080783844
83,DrQ-v2,cheetah_run,1,1660000,816.8088215404935,4.109173809687297
84,DrQ-v2,cheetah_run,1,1680000,807.8101214055813,4.1592445470889405
85,DrQ-v2,cheetah_run,1,1700000,807.392661336308,4.209891381329959
86,DrQ-v2,cheetah_run,1,1720000,832.5101541399672,4.260370746321148
87,DrQ-v2,cheetah_run,1,1740000,827.9373261619352,4.310710008674198
88,DrQ-v2,cheetah_run,1,1760000,805.1910101890926,4.361060220466721
89,DrQ-v2,cheetah_run,1,1780000,833.1355602915879,4.410703674554825
90,DrQ-v2,cheetah_run,1,1800000,823.6074502796306,4.46152471476131
91,DrQ-v2,cheetah_run,1,1820000,766.4835326893599,4.512280407018132
92,DrQ-v2,cheetah_run,1,1840000,807.097290844363,4.5624043220281605
93,DrQ-v2,cheetah_run,1,1860000,854.7452562419564,4.613341144919396
94,DrQ-v2,cheetah_run,1,1880000,845.7151276748731,4.6638468851645785
95,DrQ-v2,cheetah_run,1,1900000,820.5078762252612,4.713918047613568
96,DrQ-v2,cheetah_run,1,1920000,844.0799237116577,4.764411210483975
97,DrQ-v2,cheetah_run,1,1940000,791.6068634501802,4.814507531060113
98,DrQ-v2,cheetah_run,1,1960000,797.155151961301,4.864757660163773
99,DrQ-v2,cheetah_run,1,1980000,836.6761358667591,4.916043241487609
100,DrQ-v2,cheetah_run,1,2000000,833.0038403333076,4.9668057841062545
101,DrQ-v2,cheetah_run,1,2020000,798.2702310846556,5.017204353014628
102,DrQ-v2,cheetah_run,1,2040000,835.36646333359,5.067203671733537
103,DrQ-v2,cheetah_run,1,2060000,835.367821894374,5.117613827718629
104,DrQ-v2,cheetah_run,1,2080000,877.5711514465014,5.167949229015244
105,DrQ-v2,cheetah_run,1,2100000,843.9679683923474,5.218918697635334
106,DrQ-v2,cheetah_run,1,2120000,810.0749098907554,5.270272387133703
107,DrQ-v2,cheetah_run,1,2140000,829.9748981750924,5.321707954208055
108,DrQ-v2,cheetah_run,1,2160000,855.4638098557882,5.371878666215474
109,DrQ-v2,cheetah_run,1,2180000,839.8407266413266,5.422106496625476
110,DrQ-v2,cheetah_run,1,2200000,834.4495815109564,5.47310871594482
111,DrQ-v2,cheetah_run,1,2220000,879.2276275694019,5.524037419822481
112,DrQ-v2,cheetah_run,1,2240000,723.8720637006174,5.574362542430559
113,DrQ-v2,cheetah_run,1,2260000,864.4230385145787,5.624057492216428
114,DrQ-v2,cheetah_run,1,2280000,846.8566777020981,5.674948287275102
115,DrQ-v2,cheetah_run,1,2300000,886.1194784442068,5.725574367907313
116,DrQ-v2,cheetah_run,1,2320000,875.3173069520311,5.776207693815232
117,DrQ-v2,cheetah_run,1,2340000,891.7531995100047,5.8267313594288295
118,DrQ-v2,cheetah_run,1,2360000,874.5186875220728,5.876804768840472
119,DrQ-v2,cheetah_run,1,2380000,869.7625478834549,5.926812005903986
120,DrQ-v2,cheetah_run,1,2400000,865.1154716422983,5.97763489484787
121,DrQ-v2,cheetah_run,1,2420000,894.4335973368283,6.028591855035889
122,DrQ-v2,cheetah_run,1,2440000,872.6262501053767,6.0789617188771565
123,DrQ-v2,cheetah_run,1,2460000,876.297487310832,6.129733601676093
124,DrQ-v2,cheetah_run,1,2480000,874.2933769547608,6.18060361345609
125,DrQ-v2,cheetah_run,1,2500000,899.5693800918443,6.23170105556647
126,DrQ-v2,cheetah_run,1,2520000,899.3282374229817,6.281950263977051
127,DrQ-v2,cheetah_run,1,2540000,889.3384890102519,6.332419799235132
128,DrQ-v2,cheetah_run,1,2560000,887.3837997775041,6.383514462576972
129,DrQ-v2,cheetah_run,1,2580000,897.9661607606525,6.433801972336239
130,DrQ-v2,cheetah_run,1,2600000,905.9880799423332,6.484139420588812
131,DrQ-v2,cheetah_run,1,2620000,894.740896279269,6.534380164345105
132,DrQ-v2,cheetah_run,1,2640000,900.8327778045264,6.585590318375163
133,DrQ-v2,cheetah_run,1,2660000,886.7562328887194,6.636197024053997
134,DrQ-v2,cheetah_run,1,2680000,902.4171624334,6.686655732128355
135,DrQ-v2,cheetah_run,1,2700000,904.0850596923204,6.73740590804153
136,DrQ-v2,cheetah_run,1,2720000,900.0476397919911,6.7879462451405
137,DrQ-v2,cheetah_run,1,2740000,905.5065899267192,6.838690713776482
138,DrQ-v2,cheetah_run,1,2760000,894.785005328006,6.890371880928675
139,DrQ-v2,cheetah_run,1,2780000,904.901930478546,6.9416923191812305
140,DrQ-v2,cheetah_run,1,2800000,797.8713302939359,6.992186447713111
141,DrQ-v2,cheetah_run,1,2820000,896.1391753975947,7.041849237415525
142,DrQ-v2,cheetah_run,1,2840000,880.9504820963764,7.093112116787169
143,DrQ-v2,cheetah_run,1,2860000,902.4819793821274,7.143530378871493
144,DrQ-v2,cheetah_run,1,2880000,901.9782969545652,7.19374187860224
145,DrQ-v2,cheetah_run,1,2900000,902.6750277365064,7.244996912611855
146,DrQ-v2,cheetah_run,1,2920000,907.3207369266252,7.295599267747667
147,DrQ-v2,cheetah_run,1,2940000,875.2770194775643,7.346994914015134
148,DrQ-v2,cheetah_run,1,2960000,908.4196884961756,7.397520744072066
149,DrQ-v2,cheetah_run,1,2980000,880.3821568359868,7.4483287538422465
0,DrQ-v2,cheetah_run,2,0,0.1514018069654837,2.720885806613472e-06
1,DrQ-v2,cheetah_run,2,20000,20.5834589685616,0.039232031504313154
2,DrQ-v2,cheetah_run,2,40000,130.64285755587807,0.08479392700725132
3,DrQ-v2,cheetah_run,2,60000,214.4218403741723,0.13039644254578484
4,DrQ-v2,cheetah_run,2,80000,384.7978240259676,0.17605727189117007
5,DrQ-v2,cheetah_run,2,100000,367.8634140656354,0.22172227720419566
6,DrQ-v2,cheetah_run,2,120000,346.45820513076785,0.2673575980133481
7,DrQ-v2,cheetah_run,2,140000,364.6852535026841,0.31308475580480366
8,DrQ-v2,cheetah_run,2,160000,449.7191251190764,0.35881592651208244
9,DrQ-v2,cheetah_run,2,180000,526.6843393337158,0.4045412462949753
10,DrQ-v2,cheetah_run,2,200000,490.9831871665496,0.45038129654195574
11,DrQ-v2,cheetah_run,2,220000,542.1032777074959,0.4960675185918808
12,DrQ-v2,cheetah_run,2,240000,485.7508267617369,0.5417861243751314
13,DrQ-v2,cheetah_run,2,260000,511.38280190687857,0.5876628698905311
14,DrQ-v2,cheetah_run,2,280000,511.0361977264967,0.6335627593596777
15,DrQ-v2,cheetah_run,2,300000,505.29471278205017,0.6792853907081816
16,DrQ-v2,cheetah_run,2,320000,506.7565817564552,0.7250796799527274
17,DrQ-v2,cheetah_run,2,340000,510.740801119915,0.7708975789282057
18,DrQ-v2,cheetah_run,2,360000,528.6233608753021,0.8167044927014245
19,DrQ-v2,cheetah_run,2,380000,533.3319387966856,0.8625645903084013
20,DrQ-v2,cheetah_run,2,400000,605.4889262336922,0.9083573724826178
21,DrQ-v2,cheetah_run,2,420000,594.3164340324886,0.954376764761077
22,DrQ-v2,cheetah_run,2,440000,602.9835371585017,1.0001392516824934
23,DrQ-v2,cheetah_run,2,460000,630.1002201166472,1.0459610880745782
24,DrQ-v2,cheetah_run,2,480000,581.7268422734016,1.0918346790472666
25,DrQ-v2,cheetah_run,2,500000,610.9658873458442,1.137690870695644
26,DrQ-v2,cheetah_run,2,520000,618.6348178964785,1.1835486839214961
27,DrQ-v2,cheetah_run,2,540000,579.9407937251414,1.229280302060975
28,DrQ-v2,cheetah_run,2,560000,583.7457815776527,1.275068344010247
29,DrQ-v2,cheetah_run,2,580000,612.6281524327129,1.3209201043181948
30,DrQ-v2,cheetah_run,2,600000,637.2308268816627,1.3667560223738353
31,DrQ-v2,cheetah_run,2,620000,611.503451705529,1.4125713851054509
32,DrQ-v2,cheetah_run,2,640000,587.2007419577665,1.4585265123844147
