,agent,task,seed,frame,episode_reward,hour
0,DrQ-v2,walker_walk,1,0,25.39756235557521,1.8095307879977502e-06
1,DrQ-v2,walker_walk,1,20000,19.84421041330733,0.06766370872656505
2,DrQ-v2,walker_walk,1,40000,22.563193534102236,0.14623867001798418
3,DrQ-v2,walker_walk,1,60000,24.933233476290088,0.22435539020432366
4,DrQ-v2,walker_walk,1,80000,24.06894613408675,0.3020183005597857
5,DrQ-v2,walker_walk,1,100000,35.30068441504385,0.3796585652563306
6,DrQ-v2,walker_walk,1,120000,46.85666076367396,0.4571432716978921
7,DrQ-v2,walker_walk,1,140000,63.96427473294237,0.5345954571829903
8,DrQ-v2,walker_walk,1,160000,71.81713082263012,0.6109188905027177
9,DrQ-v2,walker_walk,1,180000,125.61163405615956,0.6882148438029819
10,DrQ-v2,walker_walk,1,200000,195.19095729118152,0.7665975491205851
11,DrQ-v2,walker_walk,1,220000,208.7984144043048,0.8448158274094264
12,DrQ-v2,walker_walk,1,240000,228.1181815164284,0.9222689199447632
13,DrQ-v2,walker_walk,1,260000,174.43218462868148,1.0008766285578412
14,DrQ-v2,walker_walk,1,280000,200.66947427666477,1.0796704943312538
15,DrQ-v2,walker_walk,1,300000,240.7316318383177,1.158410494128863
16,DrQ-v2,walker_walk,1,320000,278.6569300117702,1.2374039050605563
17,DrQ-v2,walker_walk,1,340000,338.02843319063646,1.316119333439403
18,DrQ-v2,walker_walk,1,360000,251.284179138736,1.3942218299706777
19,DrQ-v2,walker_walk,1,380000,321.5983846631505,1.4726466855737899
20,DrQ-v2,walker_walk,1,400000,391.10544968111145,1.5509468034240934
21,DrQ-v2,walker_walk,1,420000,497.3814658561754,1.629220852586958
22,DrQ-v2,walker_walk,1,440000,334.106420669917,1.7072384256124495
23,DrQ-v2,walker_walk,1,460000,457.3333958847394,1.7852690754996405
24,DrQ-v2,walker_walk,1,480000,593.3815056080646,1.8635466519991557
25,DrQ-v2,walker_walk,1,500000,637.9874193194184,1.9414342176914214
26,DrQ-v2,walker_walk,1,520000,706.7033964327888,2.0193625511725743
27,DrQ-v2,walker_walk,1,540000,801.9820914891237,2.0977964086002774
28,DrQ-v2,walker_walk,1,560000,772.0927154874395,2.1757264838616055
29,DrQ-v2,walker_walk,1,580000,855.8009899964133,2.253711314532492
30,DrQ-v2,walker_walk,1,600000,864.6257136752654,2.3315983587503433
31,DrQ-v2,walker_walk,1,620000,890.3412269326534,2.409550693233808
32,DrQ-v2,walker_walk,1,640000,887.7345249188999,2.4874431721369423
33,DrQ-v2,walker_walk,1,660000,880.7902170544394,2.5654700309038163
34,DrQ-v2,walker_walk,1,680000,892.3528723653093,2.6440236775742636
35,DrQ-v2,walker_walk,1,700000,922.8799893624628,2.7222726749711565
36,DrQ-v2,walker_walk,1,720000,914.500240508957,2.799881569014656
37,DrQ-v2,walker_walk,1,740000,936.573450626018,2.8784581282403736
38,DrQ-v2,walker_walk,1,760000,919.5950105112386,2.956554242504968
39,DrQ-v2,walker_walk,1,780000,935.0913006670568,3.0349522472752466
40,DrQ-v2,walker_walk,1,800000,922.8814249997838,3.113185207115279
41,DrQ-v2,walker_walk,1,820000,879.2905716157875,3.1912311515543195
42,DrQ-v2,walker_walk,1,840000,959.27692312109,3.269492982758416
43,DrQ-v2,walker_walk,1,860000,932.0318706960968,3.347611439492968
44,DrQ-v2,walker_walk,1,880000,950.5822003474724,3.425116151372592
45,DrQ-v2,walker_walk,1,900000,950.6064779213904,3.5040984637207453
46,DrQ-v2,walker_walk,1,920000,945.636151330069,3.582131374941932
47,DrQ-v2,walker_walk,1,940000,952.3399320035116,3.660312139259444
48,DrQ-v2,walker_walk,1,960000,955.2251487706668,3.738378540211253
49,DrQ-v2,walker_walk,1,980000,952.7611680224288,3.8159025459157103
50,DrQ-v2,walker_walk,1,1000000,949.985595169443,3.8950846733649573
0,DrQ-v2,walker_walk,2,0,24.196701637621768,1.4550818337334445e-06
1,DrQ-v2,walker_walk,2,20000,39.78012124870792,0.07730193528864118
2,DrQ-v2,walker_walk,2,40000,39.95527801597308,0.16584229979250167
3,DrQ-v2,walker_walk,2,60000,53.34832960962716,0.25390446537070804
4,DrQ-v2,walker_walk,2,80000,282.2977810350096,0.34156619356738194
5,DrQ-v2,walker_walk,2,100000,458.6149264161705,0.4302947963608636
6,DrQ-v2,walker_walk,2,120000,513.883343819174,0.5185458558135563
7,DrQ-v2,walker_walk,2,140000,527.1227322673251,0.606388098332617
8,DrQ-v2,walker_walk,2,160000,675.4577469838681,0.6941244054502911
9,DrQ-v2,walker_walk,2,180000,769.1543095587928,0.7827038964298036
10,DrQ-v2,walker_walk,2,200000,811.1936417504268,0.8707411699824863
11,DrQ-v2,walker_walk,2,220000,823.2056288666566,0.9594512557321124
12,DrQ-v2,walker_walk,2,240000,860.8554438267226,1.0476846066448424
13,DrQ-v2,walker_walk,2,260000,879.9510572399884,1.1356575273142921
14,DrQ-v2,walker_walk,2,280000,920.2416740779872,1.2234307700395584
15,DrQ-v2,walker_walk,2,300000,922.4185558011856,1.3121282323201497
16,DrQ-v2,walker_walk,2,320000,942.0472899898652,1.4005914025836523
17,DrQ-v2,walker_walk,2,340000,948.0443769121196,1.4871361363596387
18,DrQ-v2,walker_walk,2,360000,964.5488864253288,1.576727737850613
19,DrQ-v2,walker_walk,2,380000,949.178130757565,1.6651481258206897
20,DrQ-v2,walker_walk,2,400000,935.1352568199372,1.754798939757877
21,DrQ-v2,walker_walk,2,420000,964.8734541663536,1.843672284550137
22,DrQ-v2,walker_walk,2,440000,960.7280873367464,1.9327012089225981
23,DrQ-v2,walker_walk,2,460000,952.4833318797472,2.0212761796183054
24,DrQ-v2,walker_walk,2,480000,954.3335916054352,2.1096308737330967
25,DrQ-v2,walker_walk,2,500000,960.2270630291936,2.1981233568986256
26,DrQ-v2,walker_walk,2,520000,929.8086371589956,2.2863082487715616
27,DrQ-v2,walker_walk,2,540000,958.1024640081652,2.374710486067666
28,DrQ-v2,walker_walk,2,560000,960.8379233683228,2.4628829618957306
29,DrQ-v2,walker_walk,2,580000,963.4008898656472,2.550876500076718
30,DrQ-v2,walker_walk,2,600000,966.9599397476486,2.6389720369047587
31,DrQ-v2,walker_walk,2,620000,965.620002289644,2.726664344535933
32,DrQ-v2,walker_walk,2,640000,963.0734635755914,2.8160051062371996
33,DrQ-v2,walker_walk,2,660000,963.1733354599794,2.9039914240439733
34,DrQ-v2,walker_walk,2,680000,949.6436963160623,2.9910756894614963
35,DrQ-v2,walker_walk,2,700000,960.45680927892,3.079449663758278
36,DrQ-v2,walker_walk,2,720000,966.614473297206,3.167297127180629
37,DrQ-v2,walker_walk,2,740000,947.8563064925388,3.2552914871109855
38,DrQ-v2,walker_walk,2,760000,958.0663300498824,3.3438536888360977
39,DrQ-v2,walker_walk,2,780000,967.617253001883,3.430684059990777
40,DrQ-v2,walker_walk,2,800000,964.85965762149,3.518558833334181
41,DrQ-v2,walker_walk,2,820000,959.6780162658808,3.6055984707011115
42,DrQ-v2,walker_walk,2,840000,964.2783504032902,3.691286300222079
43,DrQ-v2,walker_walk,2,860000,959.5898573199285,3.7787945803668768
44,DrQ-v2,walker_walk,2,880000,961.9982498149324,3.8656363605128394
45,DrQ-v2,walker_walk,2,900000,965.669269364352,3.9519539450936843
46,DrQ-v2,walker_walk,2,920000,960.48117022363,4.038670291701953
47,DrQ-v2,walker_walk,2,940000,959.2680766388868,4.125592205325763
48,DrQ-v2,walker_walk,2,960000,951.0987417869368,4.2109942609071735
49,DrQ-v2,walker_walk,2,980000,970.6866917652357,4.297368746201197
50,DrQ-v2,walker_walk,2,1000000,961.9599380658448,4.383675256172816
0,DrQ-v2,walker_walk,3,0,20.38552915615535,1.7687347200181668e-06
1,DrQ-v2,walker_walk,3,20000,117.39636193112474,0.06855842981073591
2,DrQ-v2,walker_walk,3,40000,149.66497661003854,0.14860759052965375
3,DrQ-v2,walker_walk,3,60000,145.87611359604486,0.2288343275255627
4,DrQ-v2,walker_walk,3,80000,141.80456734015328,0.3075351458125644
5,DrQ-v2,walker_walk,3,100000,174.4122767560662,0.38772143801053366
6,DrQ-v2,walker_walk,3,120000,231.15366784993597,0.4676831795771917
7,DrQ-v2,walker_walk,3,140000,274.5985764729972,0.547385539677408
8,DrQ-v2,walker_walk,3,160000,336.81747895308973,0.6280846162637075
9,DrQ-v2,walker_walk,3,180000,283.7576887387215,0.7066676145129733
10,DrQ-v2,walker_walk,3,200000,660.459660447947,0.7863631255096859
11,DrQ-v2,walker_walk,3,220000,810.9005935675143,0.8658986548582713
12,DrQ-v2,walker_walk,3,240000,764.791506654062,0.9449522040949927
13,DrQ-v2,walker_walk,3,260000,836.1757285293228,1.0248767569992276
14,DrQ-v2,walker_walk,3,280000,773.5443098346179,1.1048222071594662
15,DrQ-v2,walker_walk,3,300000,860.4768095975994,1.183696358203888
16,DrQ-v2,walker_walk,3,320000,854.6938204461228,1.2626335970560711
17,DrQ-v2,walker_walk,3,340000,875.9504017217308,1.342262085808648
18,DrQ-v2,walker_walk,3,360000,863.7827828662821,1.421945385204421
19,DrQ-v2,walker_walk,3,380000,882.6780904558315,1.5014684824148814
20,DrQ-v2,walker_walk,3,400000,910.6000912592266,1.580312309463819
21,DrQ-v2,walker_walk,3,420000,825.5019616387735,1.6585019623570971
22,DrQ-v2,walker_walk,3,440000,891.9216700133902,1.7381406331062317
23,DrQ-v2,walker_walk,3,460000,929.819086090078,1.8182264398203956
24,DrQ-v2,walker_walk,3,480000,915.696161905356,1.8972510706716115
25,DrQ-v2,walker_walk,3,500000,927.3373353551116,1.975690124101109
26,DrQ-v2,walker_walk,3,520000,904.6448891396336,2.05575310740206
27,DrQ-v2,walker_walk,3,540000,928.0805348497212,2.136341627968682
28,DrQ-v2,walker_walk,3,560000,922.2723188230192,2.2173544699615904
29,DrQ-v2,walker_walk,3,580000,918.1777859817428,2.29713158428669
30,DrQ-v2,walker_walk,3,600000,896.6705987944064,2.377421144445737
31,DrQ-v2,walker_walk,3,620000,891.0909712265535,2.458622830708822
32,DrQ-v2,walker_walk,3,640000,928.2149924685012,2.5395254606670803
33,DrQ-v2,walker_walk,3,660000,931.4681631312856,2.6208159141408074
34,DrQ-v2,walker_walk,3,680000,927.2938025122244,2.701204852130678
35,DrQ-v2,walker_walk,3,700000,922.1730796078424,2.781796482205391
36,DrQ-v2,walker_walk,3,720000,916.0448848462414,2.862571042113834
37,DrQ-v2,walker_walk,3,740000,941.0528032616694,2.9433578972021737
38,DrQ-v2,walker_walk,3,760000,949.7653550019112,3.0230342442459532
39,DrQ-v2,walker_walk,3,780000,938.5089338746768,3.1039517568217385
40,DrQ-v2,walker_walk,3,800000,937.2403246600704,3.1855243789487413
41,DrQ-v2,walker_walk,3,820000,929.673069870384,3.267167129847739
42,DrQ-v2,walker_walk,3,840000,933.0876378692952,3.348481654458576
