,agent,task,seed,frame,episode_reward,hour
0,DrQ-v2,finger_turn_hard,1,0,0.0,1.7476081848144445e-06
1,DrQ-v2,finger_turn_hard,1,20000,0.0,0.048136324352688255
2,DrQ-v2,finger_turn_hard,1,40000,100.5,0.10273006717363993
3,DrQ-v2,finger_turn_hard,1,60000,0.0,0.15850567943520016
4,DrQ-v2,finger_turn_hard,1,80000,100.0,0.21090771238009134
5,DrQ-v2,finger_turn_hard,1,100000,97.7,0.2661735749906964
6,DrQ-v2,finger_turn_hard,1,120000,198.1,0.3213602931631936
7,DrQ-v2,finger_turn_hard,1,140000,100.0,0.37628254996405713
8,DrQ-v2,finger_turn_hard,1,160000,0.0,0.43167046897941164
9,DrQ-v2,finger_turn_hard,1,180000,0.3,0.48566571056842806
10,DrQ-v2,finger_turn_hard,1,200000,100.4,0.5408571497599285
11,DrQ-v2,finger_turn_hard,1,220000,94.5,0.5959802896446652
12,DrQ-v2,finger_turn_hard,1,240000,100.3,0.6492370781633588
13,DrQ-v2,finger_turn_hard,1,260000,0.7,0.7052250040239758
14,DrQ-v2,finger_turn_hard,1,280000,199.0,0.7594857435093986
15,DrQ-v2,finger_turn_hard,1,300000,296.7,0.8130125367641449
16,DrQ-v2,finger_turn_hard,1,320000,100.2,0.8691508799791337
17,DrQ-v2,finger_turn_hard,1,340000,98.9,0.9229451160298453
18,DrQ-v2,finger_turn_hard,1,360000,0.0,0.9776288515329361
19,DrQ-v2,finger_turn_hard,1,380000,0.0,1.0330237362119887
20,DrQ-v2,finger_turn_hard,1,400000,100.2,1.0870538246631622
21,DrQ-v2,finger_turn_hard,1,420000,0.0,1.142062429388364
22,DrQ-v2,finger_turn_hard,1,440000,100.0,1.196547299557262
23,DrQ-v2,finger_turn_hard,1,460000,290.3,1.2510715971390407
24,DrQ-v2,finger_turn_hard,1,480000,100.0,1.306962443060345
25,DrQ-v2,finger_turn_hard,1,500000,193.0,1.3613524058792326
26,DrQ-v2,finger_turn_hard,1,520000,2.1,1.416992058356603
27,DrQ-v2,finger_turn_hard,1,540000,100.2,1.4712623479631213
28,DrQ-v2,finger_turn_hard,1,560000,1.9,1.5245633023977279
29,DrQ-v2,finger_turn_hard,1,580000,106.2,1.5810726484987472
30,DrQ-v2,finger_turn_hard,1,600000,96.3,1.6354611263010237
31,DrQ-v2,finger_turn_hard,1,620000,0.0,1.6900399848487642
32,DrQ-v2,finger_turn_hard,1,640000,0.0,1.7457344496912426
33,DrQ-v2,finger_turn_hard,1,660000,192.9,1.7992324559556114
34,DrQ-v2,finger_turn_hard,1,680000,96.0,1.8541637924644683
35,DrQ-v2,finger_turn_hard,1,700000,201.9,1.9089907750818464
36,DrQ-v2,finger_turn_hard,1,720000,194.4,1.9625442911518944
37,DrQ-v2,finger_turn_hard,1,740000,104.3,2.0181253914038337
38,DrQ-v2,finger_turn_hard,1,760000,191.0,2.0719205761618085
39,DrQ-v2,finger_turn_hard,1,780000,92.9,2.1280069651206333
40,DrQ-v2,finger_turn_hard,1,800000,179.4,2.182669161823061
41,DrQ-v2,finger_turn_hard,1,820000,403.0,2.2381387810574633
42,DrQ-v2,finger_turn_hard,1,840000,200.0,2.2930441662338046
43,DrQ-v2,finger_turn_hard,1,860000,93.2,2.347901450859176
44,DrQ-v2,finger_turn_hard,1,880000,99.7,2.4033321538236407
45,DrQ-v2,finger_turn_hard,1,900000,312.0,2.456934346821573
46,DrQ-v2,finger_turn_hard,1,920000,66.8,2.51195084379779
47,DrQ-v2,finger_turn_hard,1,940000,99.2,2.5669511367877322
48,DrQ-v2,finger_turn_hard,1,960000,186.9,2.6204054166873303
49,DrQ-v2,finger_turn_hard,1,980000,292.8,2.676291778617435
50,DrQ-v2,finger_turn_hard,1,1000000,295.9,2.729980832338333
51,DrQ-v2,finger_turn_hard,1,1020000,0.0,2.784431430631214
52,DrQ-v2,finger_turn_hard,1,1040000,111.6,2.8394152710172866
53,DrQ-v2,finger_turn_hard,1,1060000,96.5,2.893360911276605
54,DrQ-v2,finger_turn_hard,1,1080000,311.7,2.9473327937391063
55,DrQ-v2,finger_turn_hard,1,1100000,295.5,3.002757691939672
56,DrQ-v2,finger_turn_hard,1,1120000,97.4,3.0561921038892534
57,DrQ-v2,finger_turn_hard,1,1140000,100.0,3.112911332713233
58,DrQ-v2,finger_turn_hard,1,1160000,81.6,3.166628477242258
59,DrQ-v2,finger_turn_hard,1,1180000,298.9,3.2197041432725055
60,DrQ-v2,finger_turn_hard,1,1200000,289.4,3.272264152897729
61,DrQ-v2,finger_turn_hard,1,1220000,497.5,3.3252246346738596
62,DrQ-v2,finger_turn_hard,1,1240000,295.2,3.3770188279946645
63,DrQ-v2,finger_turn_hard,1,1260000,329.3,3.428487564192878
64,DrQ-v2,finger_turn_hard,1,1280000,248.4,3.479836501545376
65,DrQ-v2,finger_turn_hard,1,1300000,101.2,3.5307683153947194
66,DrQ-v2,finger_turn_hard,1,1320000,144.3,3.582943288816346
67,DrQ-v2,finger_turn_hard,1,1340000,286.4,3.6395551084147555
68,DrQ-v2,finger_turn_hard,1,1360000,275.8,3.695839542812771
69,DrQ-v2,finger_turn_hard,1,1380000,392.6,3.751878419518471
70,DrQ-v2,finger_turn_hard,1,1400000,264.7,3.80760528796249
71,DrQ-v2,finger_turn_hard,1,1420000,478.3,3.863519221213129
