,agent,task,seed,frame,episode_reward,hour
29,DrQ-v2,cartpole_swingup_sparse,1,580000,781.9,1.3204943490690655
30,DrQ-v2,cartpole_swingup_sparse,1,600000,784.1,1.3660491939385735
31,DrQ-v2,cartpole_swingup_sparse,1,620000,764.9,1.4118616645203697
32,DrQ-v2,cartpole_swingup_sparse,1,640000,776.2,1.45799452079667
33,DrQ-v2,cartpole_swingup_sparse,1,660000,779.8,1.50373079876105
34,DrQ-v2,cartpole_swingup_sparse,1,680000,782.9,1.5496666437387467
35,DrQ-v2,cartpole_swingup_sparse,1,700000,671.9,1.595406322280566
36,DrQ-v2,cartpole_swingup_sparse,1,720000,704.1,1.6414043152332305
37,DrQ-v2,cartpole_swingup_sparse,1,740000,779.5,1.6874832442071703
38,DrQ-v2,cartpole_swingup_sparse,1,760000,788.4,1.7332821181747649
39,DrQ-v2,cartpole_swingup_sparse,1,780000,790.5,1.7789660306109323
40,DrQ-v2,cartpole_swingup_sparse,1,800000,787.1,1.824624291724629
41,DrQ-v2,cartpole_swingup_sparse,1,820000,788.6,1.8706210286749734
42,DrQ-v2,cartpole_swingup_sparse,1,840000,787.9,1.9166928337017695
43,DrQ-v2,cartpole_swingup_sparse,1,860000,788.6,1.9627018175522486
44,DrQ-v2,cartpole_swingup_sparse,1,880000,791.7,2.008388284444809
45,DrQ-v2,cartpole_swingup_sparse,1,900000,791.2,2.0541496464278963
46,DrQ-v2,cartpole_swingup_sparse,1,920000,792.7,2.100128037267261
47,DrQ-v2,cartpole_swingup_sparse,1,940000,790.0,2.1457967129018574
48,DrQ-v2,cartpole_swingup_sparse,1,960000,758.5,2.1916042259004382
49,DrQ-v2,cartpole_swingup_sparse,1,980000,791.0,2.237618256277508
50,DrQ-v2,cartpole_swingup_sparse,1,1000000,797.9,2.2835500879420176
51,DrQ-v2,cartpole_swingup_sparse,1,1020000,782.5,2.3295407586627537
52,DrQ-v2,cartpole_swingup_sparse,1,1040000,798.7,2.37502105779118
53,DrQ-v2,cartpole_swingup_sparse,1,1060000,779.2,2.4205331823560927
54,DrQ-v2,cartpole_swingup_sparse,1,1080000,770.8,2.466572026411692
55,DrQ-v2,cartpole_swingup_sparse,1,1100000,801.5,2.512552504407035
56,DrQ-v2,cartpole_swingup_sparse,1,1120000,792.7,2.5585032142533195
57,DrQ-v2,cartpole_swingup_sparse,1,1140000,803.0,2.6045105752017768
58,DrQ-v2,cartpole_swingup_sparse,1,1160000,769.1,2.6502456553777054
59,DrQ-v2,cartpole_swingup_sparse,1,1180000,782.8,2.6960893012417686
60,DrQ-v2,cartpole_swingup_sparse,1,1200000,799.6,2.7422525741656623
61,DrQ-v2,cartpole_swingup_sparse,1,1220000,801.5,2.788390362328953
62,DrQ-v2,cartpole_swingup_sparse,1,1240000,788.1,2.834098170730803
63,DrQ-v2,cartpole_swingup_sparse,1,1260000,801.3,2.8798083447085485
64,DrQ-v2,cartpole_swingup_sparse,1,1280000,778.5,2.92587098578612
65,DrQ-v2,cartpole_swingup_sparse,1,1300000,755.7,2.971639420058992
66,DrQ-v2,cartpole_swingup_sparse,1,1320000,802.7,3.0177763593859144
67,DrQ-v2,cartpole_swingup_sparse,1,1340000,804.3,3.0638775098323823
68,DrQ-v2,cartpole_swingup_sparse,1,1360000,805.1,3.110064401957724
69,DrQ-v2,cartpole_swingup_sparse,1,1380000,786.5,3.156139369871881
70,DrQ-v2,cartpole_swingup_sparse,1,1400000,624.3,3.202230679922633
71,DrQ-v2,cartpole_swingup_sparse,1,1420000,804.8,3.248009601831436
72,DrQ-v2,cartpole_swingup_sparse,1,1440000,808.0,3.2939360931846835
73,DrQ-v2,cartpole_swingup_sparse,1,1460000,661.1,3.3397615230083466
74,DrQ-v2,cartpole_swingup_sparse,1,1480000,809.6,3.3856249148315856
75,DrQ-v2,cartpole_swingup_sparse,1,1500000,796.6,3.43148232433531
76,DrQ-v2,cartpole_swingup_sparse,1,1520000,811.1,3.47718218518628
77,DrQ-v2,cartpole_swingup_sparse,1,1540000,810.7,3.5232869548267787
78,DrQ-v2,cartpole_swingup_sparse,1,1560000,813.4,3.569376909666591
79,DrQ-v2,cartpole_swingup_sparse,1,1580000,812.6,3.615519142217107
80,DrQ-v2,cartpole_swingup_sparse,1,1600000,804.2,3.6612738635142645
81,DrQ-v2,cartpole_swingup_sparse,1,1620000,809.0,3.7068645677301624
82,DrQ-v2,cartpole_swingup_sparse,1,1640000,817.7,3.752822161184417
83,DrQ-v2,cartpole_swingup_sparse,1,1660000,812.8,3.7990447265572023
84,DrQ-v2,cartpole_swingup_sparse,1,1680000,810.5,3.8450777222712835
85,DrQ-v2,cartpole_swingup_sparse,1,1700000,806.9,3.8908523233731587
86,DrQ-v2,cartpole_swingup_sparse,1,1720000,818.9,3.937148505118158
87,DrQ-v2,cartpole_swingup_sparse,1,1740000,779.0,3.983071879016029
88,DrQ-v2,cartpole_swingup_sparse,1,1760000,791.2,4.0290360212988325
89,DrQ-v2,cartpole_swingup_sparse,1,1780000,820.7,4.075115165975359
90,DrQ-v2,cartpole_swingup_sparse,1,1800000,779.7,4.1211919762690865
91,DrQ-v2,cartpole_swingup_sparse,1,1820000,810.9,4.1672195300791
92,DrQ-v2,cartpole_swingup_sparse,1,1840000,819.1,4.213436293204626
93,DrQ-v2,cartpole_swingup_sparse,1,1860000,821.5,4.259550709062152
94,DrQ-v2,cartpole_swingup_sparse,1,1880000,794.7,4.305341844227579
95,DrQ-v2,cartpole_swingup_sparse,1,1900000,785.3,4.351271620392799
96,DrQ-v2,cartpole_swingup_sparse,1,1920000,828.9,4.3973737453752095
97,DrQ-v2,cartpole_swingup_sparse,1,1940000,825.7,4.443316877351867
98,DrQ-v2,cartpole_swingup_sparse,1,1960000,795.2,4.489403832024998
99,DrQ-v2,cartpole_swingup_sparse,1,1980000,806.2,4.535632646017604
100,DrQ-v2,cartpole_swingup_sparse,1,2000000,830.1,4.582064265873697
101,DrQ-v2,cartpole_swingup_sparse,1,2020000,834.5,4.628259362313482
102,DrQ-v2,cartpole_swingup_sparse,1,2040000,830.2,4.674397048221694
103,DrQ-v2,cartpole_swingup_sparse,1,2060000,836.4,4.720808381769392
104,DrQ-v2,cartpole_swingup_sparse,1,2080000,843.9,4.767141234609816
105,DrQ-v2,cartpole_swingup_sparse,1,2100000,842.3,4.813432671825091
106,DrQ-v2,cartpole_swingup_sparse,1,2120000,821.9,4.85983296347989
107,DrQ-v2,cartpole_swingup_sparse,1,2140000,844.3,4.906295207341512
108,DrQ-v2,cartpole_swingup_sparse,1,2160000,845.3,4.952691017389298
109,DrQ-v2,cartpole_swingup_sparse,1,2180000,842.8,4.999327848818567
110,DrQ-v2,cartpole_swingup_sparse,1,2200000,845.0,5.04576073454486
111,DrQ-v2,cartpole_swingup_sparse,1,2220000,842.9,5.091994578904576
112,DrQ-v2,cartpole_swingup_sparse,1,2240000,842.2,5.138222768902779
113,DrQ-v2,cartpole_swingup_sparse,1,2260000,843.7,5.184483600854874
114,DrQ-v2,cartpole_swingup_sparse,1,2280000,844.1,5.230782705346744
115,DrQ-v2,cartpole_swingup_sparse,1,2300000,845.5,5.277021621598138
116,DrQ-v2,cartpole_swingup_sparse,1,2320000,841.2,5.323342347211308
117,DrQ-v2,cartpole_swingup_sparse,1,2340000,824.3,5.369705836309327
118,DrQ-v2,cartpole_swingup_sparse,1,2360000,845.8,5.416334279444483
119,DrQ-v2,cartpole_swingup_sparse,1,2380000,841.7,5.462648660540581
120,DrQ-v2,cartpole_swingup_sparse,1,2400000,846.9,5.5091610698567495
121,DrQ-v2,cartpole_swingup_sparse,1,2420000,847.1,5.55523296892643
122,DrQ-v2,cartpole_swingup_sparse,1,2440000,845.4,5.601765845086841
123,DrQ-v2,cartpole_swingup_sparse,1,2460000,843.2,5.648322027259403
124,DrQ-v2,cartpole_swingup_sparse,1,2480000,845.9,5.695086041622692
125,DrQ-v2,cartpole_swingup_sparse,1,2500000,838.3,5.741345971359147
126,DrQ-v2,cartpole_swingup_sparse,1,2520000,845.8,5.787871371905009
127,DrQ-v2,cartpole_swingup_sparse,1,2540000,845.3,5.833902327815692
128,DrQ-v2,cartpole_swingup_sparse,1,2560000,844.9,5.880569175614251
129,DrQ-v2,cartpole_swingup_sparse,1,2580000,845.5,5.927032877869077
130,DrQ-v2,cartpole_swingup_sparse,1,2600000,845.9,5.972956416673131
131,DrQ-v2,cartpole_swingup_sparse,1,2620000,846.3,6.019365743729803
132,DrQ-v2,cartpole_swingup_sparse,1,2640000,849.4,6.0656203254063925
133,DrQ-v2,cartpole_swingup_sparse,1,2660000,846.8,6.11183240711689
134,DrQ-v2,cartpole_swingup_sparse,1,2680000,834.7,6.158528345293469
135,DrQ-v2,cartpole_swingup_sparse,1,2700000,848.6,6.204872599045435
136,DrQ-v2,cartpole_swingup_sparse,1,2720000,841.1,6.2512706128093924
137,DrQ-v2,cartpole_swingup_sparse,1,2740000,845.2,6.297395873135992
138,DrQ-v2,cartpole_swingup_sparse,1,2760000,844.5,6.343550851742426
139,DrQ-v2,cartpole_swingup_sparse,1,2780000,847.5,6.389905977315373
140,DrQ-v2,cartpole_swingup_sparse,1,2800000,849.4,6.436402628223101
141,DrQ-v2,cartpole_swingup_sparse,1,2820000,844.9,6.482850532001919
142,DrQ-v2,cartpole_swingup_sparse,1,2840000,848.3,6.529293883972698
143,DrQ-v2,cartpole_swingup_sparse,1,2860000,845.9,6.5756247642967445
144,DrQ-v2,cartpole_swingup_sparse,1,2880000,847.4,6.621785994304551
145,DrQ-v2,cartpole_swingup_sparse,1,2900000,848.0,6.668125057882734
146,DrQ-v2,cartpole_swingup_sparse,1,2920000,848.7,6.71460999376244
147,DrQ-v2,cartpole_swingup_sparse,1,2940000,847.2,6.761163247492577
148,DrQ-v2,cartpole_swingup_sparse,1,2960000,848.9,6.80760113954544
149,DrQ-v2,cartpole_swingup_sparse,1,2980000,845.9,6.8535684609413146
0,DrQ-v2,cartpole_swingup_sparse,2,0,0.0,2.5666422314113888e-06
1,DrQ-v2,cartpole_swingup_sparse,2,20000,0.0,0.039122812549273175
2,DrQ-v2,cartpole_swingup_sparse,2,40000,0.0,0.08478051543235779
3,DrQ-v2,cartpole_swingup_sparse,2,60000,0.0,0.13052038192749021
4,DrQ-v2,cartpole_swingup_sparse,2,80000,0.0,0.1759699849287669
5,DrQ-v2,cartpole_swingup_sparse,2,100000,0.0,0.22204359451929728
6,DrQ-v2,cartpole_swingup_sparse,2,120000,0.0,0.2681175778971778
7,DrQ-v2,cartpole_swingup_sparse,2,140000,0.0,0.3140677085849974
8,DrQ-v2,cartpole_swingup_sparse,2,160000,0.0,0.36004681686560314
9,DrQ-v2,cartpole_swingup_sparse,2,180000,16.0,0.40609565450085533
10,DrQ-v2,cartpole_swingup_sparse,2,200000,6.0,0.4520932642618815
11,DrQ-v2,cartpole_swingup_sparse,2,220000,7.3,0.4981008307801353
12,DrQ-v2,cartpole_swingup_sparse,2,240000,22.2,0.5442378299103844
13,DrQ-v2,cartpole_swingup_sparse,2,260000,35.2,0.5902186657322778
14,DrQ-v2,cartpole_swingup_sparse,2,280000,78.7,0.6363057111369239
15,DrQ-v2,cartpole_swingup_sparse,2,300000,61.4,0.6823513042926789
16,DrQ-v2,cartpole_swingup_sparse,2,320000,578.1,0.728374744852384
17,DrQ-v2,cartpole_swingup_sparse,2,340000,632.3,0.7744066327148014
18,DrQ-v2,cartpole_swingup_sparse,2,360000,732.8,0.8200878931416405
19,DrQ-v2,cartpole_swingup_sparse,2,380000,712.2,0.8661368573374217
20,DrQ-v2,cartpole_swingup_sparse,2,400000,730.3,0.9116792289415995
21,DrQ-v2,cartpole_swingup_sparse,2,420000,730.8,0.9577140270339118
22,DrQ-v2,cartpole_swingup_sparse,2,440000,719.8,1.0034864034255346
23,DrQ-v2,cartpole_swingup_sparse,2,460000,712.8,1.049676639371448
24,DrQ-v2,cartpole_swingup_sparse,2,480000,736.6,1.095469788312912
25,DrQ-v2,cartpole_swingup_sparse,2,500000,730.3,1.1411401114198896
26,DrQ-v2,cartpole_swingup_sparse,2,520000,741.5,1.187201623585489
27,DrQ-v2,cartpole_swingup_sparse,2,540000,743.7,1.2329853949944178
28,DrQ-v2,cartpole_swingup_sparse,2,560000,744.3,1.2785921237866085
29,DrQ-v2,cartpole_swingup_sparse,2,580000,706.2,1.3247948121362263
30,DrQ-v2,cartpole_swingup_sparse,2,600000,744.5,1.370705849925677
31,DrQ-v2,cartpole_swingup_sparse,2,620000,749.0,1.4168155374791886
32,DrQ-v2,cartpole_swingup_sparse,2,640000,749.3,1.462764391236835
33,DrQ-v2,cartpole_swingup_sparse,2,660000,734.6,1.5091296868854098
34,DrQ-v2,cartpole_swingup_sparse,2,680000,715.2,1.5548568701081806
35,DrQ-v2,cartpole_swingup_sparse,2,700000,706.3,1.6010490171776877
36,DrQ-v2,cartpole_swingup_sparse,2,720000,739.1,1.6469944037331474
37,DrQ-v2,cartpole_swingup_sparse,2,740000,745.8,1.693096231619517
38,DrQ-v2,cartpole_swingup_sparse,2,760000,751.9,1.7388594082329007
39,DrQ-v2,cartpole_swingup_sparse,2,780000,758.6,1.7853588408231735
40,DrQ-v2,cartpole_swingup_sparse,2,800000,743.1,1.8315443068742752
41,DrQ-v2,cartpole_swingup_sparse,2,820000,749.3,1.8776654744148253
42,DrQ-v2,cartpole_swingup_sparse,2,840000,748.1,1.923575836221377
43,DrQ-v2,cartpole_swingup_sparse,2,860000,761.1,1.969307983716329
44,DrQ-v2,cartpole_swingup_sparse,2,880000,749.6,2.015454406340917
45,DrQ-v2,cartpole_swingup_sparse,2,900000,743.0,2.061440522074699
46,DrQ-v2,cartpole_swingup_sparse,2,920000,755.0,2.107457483079698
47,DrQ-v2,cartpole_swingup_sparse,2,940000,766.3,2.1534484031465317
48,DrQ-v2,cartpole_swingup_sparse,2,960000,762.6,2.1993236133125094
49,DrQ-v2,cartpole_swingup_sparse,2,980000,757.2,2.2454278405507404
50,DrQ-v2,cartpole_swingup_sparse,2,1000000,761.7,2.291470128827625
51,DrQ-v2,cartpole_swingup_sparse,2,1020000,766.3,2.33755663394928
52,DrQ-v2,cartpole_swingup_sparse,2,1040000,769.2,2.3839083699385326
53,DrQ-v2,cartpole_swingup_sparse,2,1060000,762.0,2.4301644872956807
54,DrQ-v2,cartpole_swingup_sparse,2,1080000,768.8,2.476385831303067
55,DrQ-v2,cartpole_swingup_sparse,2,1100000,771.4,2.5225300570329034
56,DrQ-v2,cartpole_swingup_sparse,2,1120000,763.9,2.5687281344334285
57,DrQ-v2,cartpole_swingup_sparse,2,1140000,771.9,2.6149955044190087
58,DrQ-v2,cartpole_swingup_sparse,2,1160000,758.2,2.6611612753735643
59,DrQ-v2,cartpole_swingup_sparse,2,1180000,771.8,2.707154192725818
60,DrQ-v2,cartpole_swingup_sparse,2,1200000,771.9,2.7533382239606645
61,DrQ-v2,cartpole_swingup_sparse,2,1220000,719.1,2.799459115862847
62,DrQ-v2,cartpole_swingup_sparse,2,1240000,771.7,2.8453679035107293
63,DrQ-v2,cartpole_swingup_sparse,2,1260000,776.0,2.8916890383429004
64,DrQ-v2,cartpole_swingup_sparse,2,1280000,770.9,2.9380293211672046
65,DrQ-v2,cartpole_swingup_sparse,2,1300000,772.6,2.9840765910016165
66,DrQ-v2,cartpole_swingup_sparse,2,1320000,774.2,3.0304425817728045
67,DrQ-v2,cartpole_swingup_sparse,2,1340000,772.0,3.076561775008838
68,DrQ-v2,cartpole_swingup_sparse,2,1360000,777.7,3.1228140828344557
69,DrQ-v2,cartpole_swingup_sparse,2,1380000,777.8,3.168924473391639
70,DrQ-v2,cartpole_swingup_sparse,2,1400000,768.5,3.214900473422474
71,DrQ-v2,cartpole_swingup_sparse,2,1420000,775.5,3.2611200513442355
72,DrQ-v2,cartpole_swingup_sparse,2,1440000,562.5,3.3070451856321754
73,DrQ-v2,cartpole_swingup_sparse,2,1460000,779.8,3.3531196321381467
74,DrQ-v2,cartpole_swingup_sparse,2,1480000,773.7,3.39911145693726
75,DrQ-v2,cartpole_swingup_sparse,2,1500000,778.4,3.4452289013067876
76,DrQ-v2,cartpole_swingup_sparse,2,1520000,780.6,3.4912339729070667
77,DrQ-v2,cartpole_swingup_sparse,2,1540000,766.4,3.5375598947207134
78,DrQ-v2,cartpole_swingup_sparse,2,1560000,781.2,3.5837077745464114
79,DrQ-v2,cartpole_swingup_sparse,2,1580000,777.4,3.6299588629934525
80,DrQ-v2,cartpole_swingup_sparse,2,1600000,776.9,3.6762029265695144
81,DrQ-v2,cartpole_swingup_sparse,2,1620000,774.1,3.7221849053435854
82,DrQ-v2,cartpole_swingup_sparse,2,1640000,779.5,3.7683320554759767
83,DrQ-v2,cartpole_swingup_sparse,2,1660000,775.7,3.814290694726838
84,DrQ-v2,cartpole_swingup_sparse,2,1680000,777.9,3.860792047182719
85,DrQ-v2,cartpole_swingup_sparse,2,1700000,739.4,3.906716593371497
86,DrQ-v2,cartpole_swingup_sparse,2,1720000,784.3,3.9528839466306898
87,DrQ-v2,cartpole_swingup_sparse,2,1740000,757.7,3.9991099743710623
88,DrQ-v2,cartpole_swingup_sparse,2,1760000,785.4,4.0452500885062745
89,DrQ-v2,cartpole_swingup_sparse,2,1780000,786.7,4.09143254869514
90,DrQ-v2,cartpole_swingup_sparse,2,1800000,784.7,4.137701263891326
91,DrQ-v2,cartpole_swingup_sparse,2,1820000,786.5,4.18409987727801
92,DrQ-v2,cartpole_swingup_sparse,2,1840000,786.7,4.230231323043506
93,DrQ-v2,cartpole_swingup_sparse,2,1860000,780.9,4.276529974473847
94,DrQ-v2,cartpole_swingup_sparse,2,1880000,787.1,4.322577522264586
95,DrQ-v2,cartpole_swingup_sparse,2,1900000,778.7,4.368828359511164
96,DrQ-v2,cartpole_swingup_sparse,2,1920000,790.3,4.414566570520401
97,DrQ-v2,cartpole_swingup_sparse,2,1940000,787.9,4.460657141870922
98,DrQ-v2,cartpole_swingup_sparse,2,1960000,778.4,4.507093449566099
99,DrQ-v2,cartpole_swingup_sparse,2,1980000,788.3,4.553368048667908
100,DrQ-v2,cartpole_swingup_sparse,2,2000000,788.8,4.599766048789024
101,DrQ-v2,cartpole_swingup_sparse,2,2020000,788.9,4.645966134866079
102,DrQ-v2,cartpole_swingup_sparse,2,2040000,791.3,4.692411156164275
103,DrQ-v2,cartpole_swingup_sparse,2,2060000,777.1,4.738756028811137
104,DrQ-v2,cartpole_swingup_sparse,2,2080000,791.7,4.785367064078649
105,DrQ-v2,cartpole_swingup_sparse,2,2100000,786.2,4.831525702145364
106,DrQ-v2,cartpole_swingup_sparse,2,2120000,792.7,4.878160228994157
107,DrQ-v2,cartpole_swingup_sparse,2,2140000,790.8,4.92487322403325
108,DrQ-v2,cartpole_swingup_sparse,2,2160000,779.6,4.97142894493209
109,DrQ-v2,cartpole_swingup_sparse,2,2180000,794.0,5.0182115761439
110,DrQ-v2,cartpole_swingup_sparse,2,2200000,791.0,5.06476956029733
111,DrQ-v2,cartpole_swingup_sparse,2,2220000,789.0,5.111318661106957
112,DrQ-v2,cartpole_swingup_sparse,2,2240000,786.7,5.157933693859312
113,DrQ-v2,cartpole_swingup_sparse,2,2260000,796.8,5.20452634970347
114,DrQ-v2,cartpole_swingup_sparse,2,2280000,783.7,5.251009949048361
115,DrQ-v2,cartpole_swingup_sparse,2,2300000,724.6,5.297442433701622
116,DrQ-v2,cartpole_swingup_sparse,2,2320000,804.3,5.343975787560144
117,DrQ-v2,cartpole_swingup_sparse,2,2340000,799.2,5.390598508516947
118,DrQ-v2,cartpole_swingup_sparse,2,2360000,805.9,5.437252144614855
119,DrQ-v2,cartpole_swingup_sparse,2,2380000,781.1,5.483832976619403
120,DrQ-v2,cartpole_swingup_sparse,2,2400000,829.3,5.530088814496994
121,DrQ-v2,cartpole_swingup_sparse,2,2420000,825.2,5.576764348215527
122,DrQ-v2,cartpole_swingup_sparse,2,2440000,840.1,5.623251891202397
123,DrQ-v2,cartpole_swingup_sparse,2,2460000,839.4,5.669447217451203
124,DrQ-v2,cartpole_swingup_sparse,2,2480000,838.3,5.7161740144756115
125,DrQ-v2,cartpole_swingup_sparse,2,2500000,839.9,5.762571971151564
126,DrQ-v2,cartpole_swingup_sparse,2,2520000,840.0,5.809194147984188
127,DrQ-v2,cartpole_swingup_sparse,2,2540000,841.8,5.855970480640729
128,DrQ-v2,cartpole_swingup_sparse,2,2560000,841.6,5.902640955315696
129,DrQ-v2,cartpole_swingup_sparse,2,2580000,841.2,5.948995215098063
130,DrQ-v2,cartpole_swingup_sparse,2,2600000,839.6,5.995726897252931
131,DrQ-v2,cartpole_swingup_sparse,2,2620000,838.3,6.042309830519889
132,DrQ-v2,cartpole_swingup_sparse,2,2640000,843.2,6.089096337225702
133,DrQ-v2,cartpole_swingup_sparse,2,2660000,833.8,6.135800918009547
134,DrQ-v2,cartpole_swingup_sparse,2,2680000,842.5,6.182349246806568
135,DrQ-v2,cartpole_swingup_sparse,2,2700000,843.5,6.228840194278292
136,DrQ-v2,cartpole_swingup_sparse,2,2720000,841.2,6.27496104935805
137,DrQ-v2,cartpole_swingup_sparse,2,2740000,843.4,6.3210511402289065
138,DrQ-v2,cartpole_swingup_sparse,2,2760000,841.8,6.367392138441404
139,DrQ-v2,cartpole_swingup_sparse,2,2780000,845.8,6.413891105122036
140,DrQ-v2,cartpole_swingup_sparse,2,2800000,845.7,6.46041448990504
141,DrQ-v2,cartpole_swingup_sparse,2,2820000,841.9,6.506825589007802
142,DrQ-v2,cartpole_swingup_sparse,2,2840000,842.9,6.553045626481374
143,DrQ-v2,cartpole_swingup_sparse,2,2860000,844.6,6.599539208081033
144,DrQ-v2,cartpole_swingup_sparse,2,2880000,841.7,6.646107610993914
145,DrQ-v2,cartpole_swingup_sparse,2,2900000,843.3,6.692303598192003
146,DrQ-v2,cartpole_swingup_sparse,2,2920000,843.8,6.738803902334637
147,DrQ-v2,cartpole_swingup_sparse,2,2940000,842.3,6.785329468382728
148,DrQ-v2,cartpole_swingup_sparse,2,2960000,842.3,6.8318866286675135
149,DrQ-v2,cartpole_swingup_sparse,2,2980000,845.8,6.878189002341695
0,DrQ-v2,cartpole_swingup_sparse,3,0,0.0,1.1922253502739722e-06
1,DrQ-v2,cartpole_swingup_sparse,3,20000,0.0,0.03907657709386614
2,DrQ-v2,cartpole_swingup_sparse,3,40000,0.0,0.08500041551060147
3,DrQ-v2,cartpole_swingup_sparse,3,60000,0.0,0.13068751083479987
4,DrQ-v2,cartpole_swingup_sparse,3,80000,0.0,0.17656709021992154
5,DrQ-v2,cartpole_swingup_sparse,3,100000,0.0,0.22242237587769825
6,DrQ-v2,cartpole_swingup_sparse,3,120000,0.0,0.26806459493107265
7,DrQ-v2,cartpole_swingup_sparse,3,140000,0.0,0.31372891671127745
8,DrQ-v2,cartpole_swingup_sparse,3,160000,0.0,0.35880996154414285
9,DrQ-v2,cartpole_swingup_sparse,3,180000,2.5,0.404480038550165
10,DrQ-v2,cartpole_swingup_sparse,3,200000,5.9,0.45047111319171057
11,DrQ-v2,cartpole_swingup_sparse,3,220000,6.6,0.49637451026174756
12,DrQ-v2,cartpole_swingup_sparse,3,240000,10.5,0.5425881473223368
13,DrQ-v2,cartpole_swingup_sparse,3,260000,8.5,0.5882913536495634
14,DrQ-v2,cartpole_swingup_sparse,3,280000,36.2,0.6341924922333824
15,DrQ-v2,cartpole_swingup_sparse,3,300000,58.2,0.6799301932917701
16,DrQ-v2,cartpole_swingup_sparse,3,320000,23.8,0.7254334036509196
17,DrQ-v2,cartpole_swingup_sparse,3,340000,183.2,0.7712803322076798
18,DrQ-v2,cartpole_swingup_sparse,3,360000,335.2,0.8173059067461226
19,DrQ-v2,cartpole_swingup_sparse,3,380000,577.1,0.863127497235934
20,DrQ-v2,cartpole_swingup_sparse,3,400000,727.6,0.9087350983089869
21,DrQ-v2,cartpole_swingup_sparse,3,420000,671.9,0.9547130644321442
22,DrQ-v2,cartpole_swingup_sparse,3,440000,747.5,1.0005917605426577
23,DrQ-v2,cartpole_swingup_sparse,3,460000,688.6,1.0465180309613547
24,DrQ-v2,cartpole_swingup_sparse,3,480000,781.8,1.0923418519232009
25,DrQ-v2,cartpole_swingup_sparse,3,500000,671.7,1.1382840081055958
26,DrQ-v2,cartpole_swingup_sparse,3,520000,693.9,1.1842498390542135
27,DrQ-v2,cartpole_swingup_sparse,3,540000,643.7,1.230128618478775
28,DrQ-v2,cartpole_swingup_sparse,3,560000,729.4,1.2761881526311238
29,DrQ-v2,cartpole_swingup_sparse,3,580000,767.9,1.3221868552764258
30,DrQ-v2,cartpole_swingup_sparse,3,600000,700.2,1.3683117318153382
31,DrQ-v2,cartpole_swingup_sparse,3,620000,719.0,1.4143325416909325
32,DrQ-v2,cartpole_swingup_sparse,3,640000,775.9,1.4600029030773374
33,DrQ-v2,cartpole_swingup_sparse,3,660000,774.9,1.505680627822876
34,DrQ-v2,cartpole_swingup_sparse,3,680000,789.3,1.5516470105780495
35,DrQ-v2,cartpole_swingup_sparse,3,700000,796.9,1.5975439108742608
36,DrQ-v2,cartpole_swingup_sparse,3,720000,773.9,1.6434757787651486
37,DrQ-v2,cartpole_swingup_sparse,3,740000,653.7,1.6896194687816832
38,DrQ-v2,cartpole_swingup_sparse,3,760000,646.0,1.7354672632614772
