,agent,task,seed,frame,episode_reward,hour
0,DrQ-v2,quadruped_run,1,0,254.71475172220568,9.796950552198611e-06
1,DrQ-v2,quadruped_run,1,20000,64.90848315788847,0.06175344003571404
2,DrQ-v2,quadruped_run,1,40000,230.11393750334165,0.13249968979093762
3,DrQ-v2,quadruped_run,1,60000,68.56111913456276,0.20329246150122748
4,DrQ-v2,quadruped_run,1,80000,215.21413624342352,0.2746015140745375
5,DrQ-v2,quadruped_run,1,100000,236.519784438169,0.34543817275100286
6,DrQ-v2,quadruped_run,1,120000,211.63388937342,0.4160519780053033
7,DrQ-v2,quadruped_run,1,140000,246.09495692072545,0.4867641841702991
8,DrQ-v2,quadruped_run,1,160000,208.75750605655224,0.557387768228849
9,DrQ-v2,quadruped_run,1,180000,251.8623087314455,0.6283675132195156
10,DrQ-v2,quadruped_run,1,200000,250.72123593064163,0.699521669149399
11,DrQ-v2,quadruped_run,1,220000,64.23347115756732,0.7707894063658185
12,DrQ-v2,quadruped_run,1,240000,178.0728489232995,0.8420986067586474
13,DrQ-v2,quadruped_run,1,260000,196.2336983952468,0.9133133297496372
14,DrQ-v2,quadruped_run,1,280000,180.6051858140548,0.9842783818642299
15,DrQ-v2,quadruped_run,1,300000,220.5392371348908,1.055063668489456
16,DrQ-v2,quadruped_run,1,320000,206.59212870949355,1.126034582985772
17,DrQ-v2,quadruped_run,1,340000,236.12617580628157,1.1970258300834233
18,DrQ-v2,quadruped_run,1,360000,242.8647039302037,1.2679980113771228
19,DrQ-v2,quadruped_run,1,380000,237.8272733837925,1.3390985940562357
20,DrQ-v2,quadruped_run,1,400000,190.0219784534495,1.4104216088851294
21,DrQ-v2,quadruped_run,1,420000,349.808941636291,1.4813902723789214
22,DrQ-v2,quadruped_run,1,440000,333.5672094025277,1.5523891666200427
23,DrQ-v2,quadruped_run,1,460000,342.6047724231773,1.6233586900101769
24,DrQ-v2,quadruped_run,1,480000,407.3958974459928,1.694632676773601
25,DrQ-v2,quadruped_run,1,500000,402.6344730239733,1.769174235198233
26,DrQ-v2,quadruped_run,1,520000,260.1795946687313,1.845241160194079
27,DrQ-v2,quadruped_run,1,540000,331.8170077020487,1.9216907015773985
28,DrQ-v2,quadruped_run,1,560000,404.5789113249086,1.9982330775923198
29,DrQ-v2,quadruped_run,1,580000,453.52811172404046,2.0748095195160974
30,DrQ-v2,quadruped_run,1,600000,446.2775786941485,2.1513787672917046
31,DrQ-v2,quadruped_run,1,620000,450.5261189657648,2.227809384597672
32,DrQ-v2,quadruped_run,1,640000,355.969304568229,2.3041305366489624
33,DrQ-v2,quadruped_run,1,660000,460.8488687608833,2.3801781774229473
34,DrQ-v2,quadruped_run,1,680000,417.2818704660509,2.4563445872068406
35,DrQ-v2,quadruped_run,1,700000,422.3749098398508,2.5323970435725323
36,DrQ-v2,quadruped_run,1,720000,467.9914355765809,2.608307551675373
37,DrQ-v2,quadruped_run,1,740000,339.25254377235035,2.6848181818591224
38,DrQ-v2,quadruped_run,1,760000,440.1735223838976,2.760544950034883
39,DrQ-v2,quadruped_run,1,780000,426.1546475340156,2.836817309326596
40,DrQ-v2,quadruped_run,1,800000,449.7755039604305,2.9125570638974514
41,DrQ-v2,quadruped_run,1,820000,432.3973687840584,2.988519771430228
42,DrQ-v2,quadruped_run,1,840000,439.2962959294084,3.064386338790258
43,DrQ-v2,quadruped_run,1,860000,459.1189540846632,3.140741900470522
44,DrQ-v2,quadruped_run,1,880000,460.1859496293188,3.216287106076877
45,DrQ-v2,quadruped_run,1,900000,439.8799184103176,3.2923577913973068
46,DrQ-v2,quadruped_run,1,920000,414.71372876277854,3.3677139541837904
47,DrQ-v2,quadruped_run,1,940000,386.9891633900224,3.443815002308951
48,DrQ-v2,quadruped_run,1,960000,479.3198401894719,3.520119276841481
49,DrQ-v2,quadruped_run,1,980000,461.1126472453905,3.596589895553059
50,DrQ-v2,quadruped_run,1,1000000,443.5615917166283,3.674006736808353
51,DrQ-v2,quadruped_run,1,1020000,417.1598024319589,3.7512045030461416
52,DrQ-v2,quadruped_run,1,1040000,464.7669569957111,3.828719978729884
53,DrQ-v2,quadruped_run,1,1060000,454.6083414202335,3.905726610885726
54,DrQ-v2,quadruped_run,1,1080000,450.9562833076776,3.983043827282058
55,DrQ-v2,quadruped_run,1,1100000,426.03113442381175,4.060326311985651
56,DrQ-v2,quadruped_run,1,1120000,477.8551837004535,4.137541942463981
57,DrQ-v2,quadruped_run,1,1140000,493.6058824121504,4.2152038451698095
58,DrQ-v2,quadruped_run,1,1160000,484.3093935483762,4.292368590566847
59,DrQ-v2,quadruped_run,1,1180000,511.68468631529913,4.36970236784882
60,DrQ-v2,quadruped_run,1,1200000,549.8186847995966,4.446508020626174
61,DrQ-v2,quadruped_run,1,1220000,509.6628935394164,4.523862602247132
62,DrQ-v2,quadruped_run,1,1240000,557.01017092178,4.601452121403482
63,DrQ-v2,quadruped_run,1,1260000,498.7362921493409,4.678816064529949
64,DrQ-v2,quadruped_run,1,1280000,534.3722747946252,4.755290294223362
65,DrQ-v2,quadruped_run,1,1300000,540.6125400487214,4.8323628926939435
66,DrQ-v2,quadruped_run,1,1320000,569.6872999296661,4.909360279109743
67,DrQ-v2,quadruped_run,1,1340000,574.3340625765433,4.987232171760665
68,DrQ-v2,quadruped_run,1,1360000,559.2122080778729,5.064911742342843
69,DrQ-v2,quadruped_run,1,1380000,521.495165550395,5.142493060297436
70,DrQ-v2,quadruped_run,1,1400000,544.8219230349031,5.219995425343513
71,DrQ-v2,quadruped_run,1,1420000,577.5051940474998,5.297321598463589
72,DrQ-v2,quadruped_run,1,1440000,575.7323145148554,5.375081847508747
73,DrQ-v2,quadruped_run,1,1460000,564.0490114058781,5.452676743136512
74,DrQ-v2,quadruped_run,1,1480000,536.8490063595784,5.5301900621917515
75,DrQ-v2,quadruped_run,1,1500000,583.2525950889577,5.607759757439296
76,DrQ-v2,quadruped_run,1,1520000,600.1626278916355,5.684758631587028
77,DrQ-v2,quadruped_run,1,1540000,603.5952186813809,5.762732033729553
78,DrQ-v2,quadruped_run,1,1560000,611.4802871724995,5.8405706578493115
79,DrQ-v2,quadruped_run,1,1580000,592.5408249751358,5.918325527707736
80,DrQ-v2,quadruped_run,1,1600000,635.7962547625932,5.99587232960595
81,DrQ-v2,quadruped_run,1,1620000,655.1875627486914,6.073584202064408
82,DrQ-v2,quadruped_run,1,1640000,652.9863340199438,6.151122835543422
83,DrQ-v2,quadruped_run,1,1660000,645.9274201007217,6.228806861970159
84,DrQ-v2,quadruped_run,1,1680000,644.7145374294721,6.3066965461439555
85,DrQ-v2,quadruped_run,1,1700000,644.8745571686657,6.384292737576697
86,DrQ-v2,quadruped_run,1,1720000,647.0807151775873,6.462315111955007
87,DrQ-v2,quadruped_run,1,1740000,644.4306986690282,6.5397072028451495
88,DrQ-v2,quadruped_run,1,1760000,584.8231827915191,6.617354045444066
89,DrQ-v2,quadruped_run,1,1780000,614.4165365465275,6.695217449267705
90,DrQ-v2,quadruped_run,1,1800000,678.9487310441415,6.772761583394474
91,DrQ-v2,quadruped_run,1,1820000,655.3775132613847,6.850278931193881
92,DrQ-v2,quadruped_run,1,1840000,696.2423083210235,6.928163257175023
93,DrQ-v2,quadruped_run,1,1860000,693.7833758491977,7.006238558557299
94,DrQ-v2,quadruped_run,1,1880000,677.2253830302427,7.083741948472129
95,DrQ-v2,quadruped_run,1,1900000,720.1017483834956,7.16122172322538
96,DrQ-v2,quadruped_run,1,1920000,682.031526079245,7.238999116155837
97,DrQ-v2,quadruped_run,1,1940000,716.8398727997289,7.317017988297675
98,DrQ-v2,quadruped_run,1,1960000,713.5591205727792,7.394358080956671
99,DrQ-v2,quadruped_run,1,1980000,730.5721141508177,7.472007254295879
100,DrQ-v2,quadruped_run,1,2000000,654.3702593433816,7.550007387200991
101,DrQ-v2,quadruped_run,1,2020000,729.937826049319,7.62807284116745
102,DrQ-v2,quadruped_run,1,2040000,722.806560534804,7.705483902030521
103,DrQ-v2,quadruped_run,1,2060000,737.7803556706116,7.782965479029548
104,DrQ-v2,quadruped_run,1,2080000,656.6053887726432,7.860766928725773
105,DrQ-v2,quadruped_run,1,2100000,751.5312755907394,7.9389384108781815
106,DrQ-v2,quadruped_run,1,2120000,679.7356085962767,8.017183611657885
107,DrQ-v2,quadruped_run,1,2140000,679.6425859103441,8.094768941269981
108,DrQ-v2,quadruped_run,1,2160000,697.3312991926098,8.17351736081971
109,DrQ-v2,quadruped_run,1,2180000,741.6693916861343,8.251491002109315
110,DrQ-v2,quadruped_run,1,2200000,765.3305877170874,8.329951254659228
111,DrQ-v2,quadruped_run,1,2220000,775.6227831755182,8.407818349732292
112,DrQ-v2,quadruped_run,1,2240000,760.4765442003416,8.486202590465545
113,DrQ-v2,quadruped_run,1,2260000,736.466349874302,8.563828554418352
114,DrQ-v2,quadruped_run,1,2280000,791.9720024793738,8.641672668059668
115,DrQ-v2,quadruped_run,1,2300000,789.2784841283819,8.71975429839558
116,DrQ-v2,quadruped_run,1,2320000,805.0041075232042,8.797581230865584
117,DrQ-v2,quadruped_run,1,2340000,798.9594378436902,8.875285090671646
118,DrQ-v2,quadruped_run,1,2360000,817.85944531257,8.953661713467703
119,DrQ-v2,quadruped_run,1,2380000,838.0463104297638,9.03157422622045
120,DrQ-v2,quadruped_run,1,2400000,830.4088760703619,9.109832006957795
121,DrQ-v2,quadruped_run,1,2420000,838.6970122287221,9.187595187558069
